Year,RoundNumber,Driver,StartingCompound,StartingTyreLife,TyreLifeAtEnd,FirstStintLength,avg_air_temp,avg_humidity,avg_pressure,avg_rainfall,avg_track_temp,avg_wind_direction,avg_wind_speed
2023,20,STR,SOFT,1.0,2.0,1.0,20.460109289617485,58.17486338797814,927.9005464480873,0.00546448087431694,46.775956284153004,-175.36601496940082,1.3092896174863389
2023,20,TSU,SOFT,4.0,5.0,1.0,20.460109289617485,58.17486338797814,927.9005464480873,0.00546448087431694,46.775956284153004,-175.36601496940082,1.3092896174863389
2023,20,VER,SOFT,4.0,5.0,1.0,20.460109289617485,58.17486338797814,927.9005464480873,0.00546448087431694,46.775956284153004,-175.36601496940082,1.3092896174863389
2023,20,ZHO,SOFT,1.0,2.0,1.0,20.460109289617485,58.17486338797814,927.9005464480873,0.00546448087431694,46.775956284153004,-175.36601496940082,1.3092896174863389
2023,12,ALB,SOFT,1.0,8.0,7.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,ALO,MEDIUM,1.0,11.0,10.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,BOT,SOFT,1.0,7.0,6.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,GAS,SOFT,1.0,24.0,23.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,HAM,SOFT,1.0,13.0,12.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,HUL,MEDIUM,1.0,13.0,12.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,LEC,SOFT,1.0,14.0,13.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,MAG,SOFT,1.0,6.0,5.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,NOR,MEDIUM,1.0,6.0,5.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,OCO,SOFT,1.0,7.0,6.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,PER,SOFT,1.0,14.0,13.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,PIA,MEDIUM,1.0,2.0,1.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,RIC,SOFT,1.0,6.0,5.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,RUS,MEDIUM,1.0,23.0,22.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,SAI,SOFT,1.0,8.0,7.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,SAR,SOFT,1.0,9.0,8.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,STR,MEDIUM,1.0,21.0,20.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,TSU,MEDIUM,1.0,10.0,9.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,VER,SOFT,1.0,15.0,14.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,12,ZHO,SOFT,1.0,8.0,7.0,17.873333333333335,61.92666666666667,966.6273333333331,0.07333333333333333,28.24066666666667,113.7712678769291,1.5946666666666667
2023,13,ALB,SOFT,1.0,45.0,44.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,ALO,SOFT,1.0,3.0,2.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,BOT,SOFT,1.0,17.0,16.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,GAS,SOFT,1.0,2.0,1.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,HAM,MEDIUM,1.0,4.0,3.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,HUL,SOFT,1.0,17.0,16.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,LAW,SOFT,1.0,2.0,1.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,LEC,SOFT,1.0,2.0,1.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,MAG,SOFT,1.0,2.0,1.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,NOR,SOFT,1.0,4.0,3.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,OCO,SOFT,1.0,3.0,2.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,PER,SOFT,1.0,2.0,1.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,PIA,SOFT,1.0,16.0,15.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,RUS,SOFT,1.0,5.0,4.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
2023,13,SAI,SOFT,1.0,3.0,2.0,16.791866028708135,70.77511961722487,1007.8244019138757,0.22966507177033493,24.94114832535885,173.7203179822967,2.8215311004784693
