Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
17.775,29.9,49.0,1003.5,False,48.2,224,2.3
77.773,30.0,49.0,1003.6,False,48.4,221,1.1
137.774,30.0,49.0,1003.5,False,48.6,291,1.6
197.762,30.0,49.0,1003.5,False,48.8,217,1.1
257.801,30.0,49.0,1003.4,False,48.8,6,1.1
317.78,30.0,50.0,1003.4,False,48.1,34,1.1
377.802,30.0,50.0,1003.4,False,49.2,345,1.1
437.805,29.7,49.0,1003.4,False,49.2,345,1.4
497.81,29.6,49.0,1003.4,False,49.0,324,1.3
557.804,29.6,49.0,1003.5,False,48.9,212,1.8
617.817,29.6,49.0,1003.3,False,48.5,166,1.2
677.824,29.5,50.0,1003.4,False,48.5,191,1.9
737.821,29.6,49.0,1003.5,False,49.1,234,1.8
797.828,29.5,49.0,1003.4,False,48.7,217,1.6
857.86,29.5,49.0,1003.4,False,49.4,187,1.2
917.853,29.5,49.0,1003.4,False,49.4,205,0.8
977.871,29.6,48.0,1003.4,False,49.4,163,1.4
1037.875,29.6,48.0,1003.4,False,48.6,166,1.3
1097.897,29.5,48.0,1003.3,False,48.3,302,1.6
1157.895,29.4,49.0,1003.3,False,48.3,306,1.5
1217.899,29.3,49.0,1003.3,False,48.7,1,1.1
1277.909,29.3,49.0,1003.3,False,49.4,0,1.1
1337.894,29.2,49.0,1003.3,False,49.4,311,0.8
1397.89,29.3,48.0,1003.3,False,49.6,188,1.3
1457.891,29.3,48.0,1003.4,False,48.9,236,1.5
1517.899,29.4,48.0,1003.1,False,49.4,163,0.9
1577.894,29.5,48.0,1003.3,False,49.4,310,1.1
1637.899,29.5,48.0,1003.3,False,49.7,35,1.3
1697.89,29.5,49.0,1003.3,False,49.2,242,1.1
1757.9,29.5,49.0,1003.1,False,49.3,238,1.4
1817.897,29.6,49.0,1003.1,False,49.3,199,2.5
1877.923,29.4,50.0,1003.3,False,49.2,170,1.8
1937.908,29.2,51.0,1003.2,False,48.8,203,1.7
1997.903,29.2,52.0,1003.2,False,49.1,265,0.7
2057.917,29.1,51.0,1003.3,False,50.3,32,1.4
2117.919,29.3,50.0,1003.1,False,50.4,265,1.5
2177.898,29.3,51.0,1003.1,False,50.3,35,1.1
2237.918,29.4,50.0,1003.2,False,50.1,6,1.9
2297.919,29.4,51.0,1003.1,False,48.8,291,1.1
2357.905,29.3,52.0,1003.0,False,48.8,83,2.8
2417.911,29.3,52.0,1003.1,False,49.4,316,1.4
2477.921,29.1,51.0,1003.1,False,49.4,200,1.5
2537.92,29.1,51.0,1003.0,False,49.6,266,1.4
2597.922,29.1,51.0,1003.1,False,49.1,216,1.3
2657.911,29.1,51.0,1003.1,False,49.4,145,1.7
2717.91,29.2,51.0,1003.0,False,49.5,177,1.3
2777.925,29.4,50.0,1003.0,False,49.5,164,2.2
2837.924,29.5,51.0,1003.0,False,49.5,243,0.9
2897.921,29.5,50.0,1003.1,False,49.7,207,1.3
2957.936,29.4,50.0,1003.0,False,50.2,249,1.4
3017.918,29.5,50.0,1003.0,False,49.7,180,1.2
3077.921,29.6,50.0,1003.0,False,50.3,195,1.5
3137.935,29.6,50.0,1003.0,False,50.3,61,1.1
3197.934,29.6,50.0,1003.1,False,50.3,320,1.5
3257.943,29.6,50.0,1002.9,False,50.4,0,0.9
3317.977,29.6,50.0,1003.0,False,50.4,258,1.1
3377.974,29.6,49.0,1003.0,False,49.7,193,1.0
3437.975,29.8,50.0,1003.0,False,49.4,191,1.1
3497.983,29.7,50.0,1002.9,False,49.4,349,1.0
3557.994,29.6,51.0,1002.9,False,49.5,275,2.0
3618.048,29.5,51.0,1003.1,False,49.4,351,1.0
3677.978,29.6,51.0,1003.0,False,49.4,261,1.2
3737.969,29.5,52.0,1002.8,False,49.0,48,1.1
3798.03,29.4,53.0,1002.9,False,49.4,275,2.6
3858.031,29.4,54.0,1002.8,False,49.4,276,1.8
3917.982,29.3,53.0,1002.9,False,49.9,345,1.8
3978.049,29.3,52.0,1002.8,False,48.9,310,1.8
4037.966,29.2,53.0,1002.9,False,48.2,29,2.0
4097.979,29.1,54.0,1002.8,False,49.1,79,1.5
4158.04,29.0,54.0,1002.8,False,49.4,34,1.9
4218.036,28.9,54.0,1002.9,False,49.4,353,2.8
4278.045,28.9,56.0,1002.7,False,49.1,298,2.5
4338.042,28.9,56.0,1002.8,False,49.1,3,2.0
4398.034,29.0,55.0,1002.8,False,49.1,75,2.5
4458.028,29.0,55.0,1002.8,False,49.1,251,1.1
4518.049,29.1,55.0,1002.6,False,49.6,51,3.5
4578.047,29.3,55.0,1002.8,False,49.6,58,2.1
4638.071,29.3,55.0,1002.8,False,49.0,323,2.7
4698.06,29.2,56.0,1002.8,False,49.0,0,1.9
4758.059,29.2,55.0,1002.7,False,49.1,61,2.1
4818.066,29.3,55.0,1002.7,False,49.1,305,2.2
4878.075,29.3,56.0,1002.7,False,49.2,113,1.4
4938.062,29.4,56.0,1002.7,False,49.4,22,1.2
4998.07,29.3,55.0,1002.6,False,48.7,57,1.9
5058.079,29.3,55.0,1002.8,False,48.4,41,2.5
5118.069,29.2,56.0,1002.6,False,47.2,339,2.3
5178.088,29.1,57.0,1002.5,False,47.0,44,1.8
5238.088,29.0,57.0,1002.6,False,47.0,0,1.2
5298.17,29.0,57.0,1002.7,False,47.4,3,1.5
5358.126,28.8,56.0,1002.7,False,47.5,39,1.1
5418.137,28.7,56.0,1002.7,False,47.9,15,1.2
5478.162,28.8,56.0,1002.5,False,47.9,183,1.3
5538.163,28.9,56.0,1002.6,False,48.6,258,0.7
5598.178,29.0,56.0,1002.7,False,49.2,63,1.5
5658.168,29.0,55.0,1002.6,False,48.7,270,1.3
5718.187,29.1,57.0,1002.7,False,48.5,55,1.4
5778.199,29.1,57.0,1002.5,False,48.7,11,2.7
5838.183,29.1,57.0,1002.5,False,48.3,69,2.5
5898.206,29.1,57.0,1002.6,False,47.9,60,1.8
5958.207,29.0,58.0,1002.5,False,47.9,61,1.9
6018.211,29.0,58.0,1002.4,False,47.9,46,1.4
6078.213,28.9,58.0,1002.5,False,47.9,52,2.5
6138.202,28.9,59.0,1002.4,False,47.7,51,2.6
6198.204,29.0,59.0,1002.5,False,48.0,41,2.4
6258.207,29.0,59.0,1002.5,False,48.6,36,2.5
6318.208,28.9,58.0,1002.5,False,48.1,36,2.1
6378.219,28.7,59.0,1002.4,False,47.7,64,2.2
6438.203,28.6,58.0,1002.4,False,49.0,14,2.1
6498.26,28.6,59.0,1002.4,False,47.6,0,1.4
6558.208,28.6,59.0,1002.3,False,47.1,352,1.7
6618.211,28.5,59.0,1002.3,False,46.9,0,1.3
6678.224,28.3,60.0,1002.3,False,47.1,64,2.3
6738.209,28.1,60.0,1002.4,False,46.7,33,2.5
6798.21,28.2,60.0,1002.4,False,47.0,345,2.8
6858.228,28.3,60.0,1002.3,False,47.5,86,1.3
6918.212,28.3,60.0,1002.4,False,47.0,61,2.2
6978.204,28.2,60.0,1002.2,False,46.9,24,2.8
7038.204,28.3,61.0,1002.2,False,46.9,35,2.6
7098.222,28.3,61.0,1002.3,False,46.8,29,2.5
7158.228,28.4,61.0,1002.3,False,46.8,2,2.0
7218.234,28.4,61.0,1002.3,False,47.4,60,2.0
7278.217,28.4,62.0,1002.3,False,47.5,268,1.3
7338.225,28.3,61.0,1002.4,False,47.5,35,1.5
7398.263,28.2,61.0,1002.3,False,48.0,62,1.3
