Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3637.344,VER,1,83.696,1.0,1.0,,,,32.318,24.013,,3613.505,3637.646,263.0,261.0,280.0,280.0,False,SOFT,4.0,False,Red Bull Racing,3553.393,,1,2.0,False,,False,False
3717.427,VER,1,80.083,2.0,1.0,,,24.125,32.278,23.68,3661.484,3693.762,3717.442,257.0,269.0,286.0,303.0,True,SOFT,5.0,False,Red Bull Racing,3637.344,,1,2.0,False,,False,True
3797.964,VER,1,80.537,3.0,1.0,,,23.816,32.561,24.16,3741.258,3773.819,3797.979,248.0,262.0,280.0,328.0,False,SOFT,6.0,False,Red Bull Racing,3717.427,,1,2.0,False,,False,True
3878.996,VER,1,81.032,4.0,1.0,,,24.299,32.612,24.121,3822.278,3854.89,3879.011,246.0,254.0,280.0,302.0,False,SOFT,7.0,False,Red Bull Racing,3797.964,,1,2.0,False,,False,True
3959.96,VER,1,80.964,5.0,1.0,,,24.223,32.561,24.18,3903.234,3935.795,3959.975,262.0,265.0,281.0,,False,SOFT,8.0,False,Red Bull Racing,3878.996,,1,2.0,False,,False,True
4040.782,VER,1,80.822,6.0,1.0,,,23.966,32.687,24.169,3983.941,4016.628,4040.797,,265.0,280.0,305.0,False,SOFT,9.0,False,Red Bull Racing,3959.96,,1,2.0,False,,False,True
4121.542,VER,1,80.76,7.0,1.0,,,23.968,32.52,24.272,4064.765,4097.285,4121.557,268.0,264.0,280.0,306.0,False,SOFT,10.0,False,Red Bull Racing,4040.782,,1,2.0,False,,False,True
4202.561,VER,1,81.019,8.0,1.0,,,24.105,32.719,24.195,4145.662,4178.381,4202.576,265.0,270.0,280.0,304.0,False,SOFT,11.0,False,Red Bull Racing,4121.542,,1,2.0,False,,False,True
4283.729,VER,1,81.168,9.0,1.0,,,24.033,32.833,24.302,4226.609,4259.442,4283.744,263.0,270.0,279.0,307.0,False,SOFT,12.0,False,Red Bull Racing,4202.561,,1,2.0,False,,False,True
4364.892,VER,1,81.163,10.0,1.0,,,24.018,32.814,24.331,4307.762,4340.576,4364.907,264.0,266.0,281.0,,False,SOFT,13.0,False,Red Bull Racing,4283.729,,1,2.0,False,,False,True
