Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3542.42,PIA,81,124.986,1.0,1.0,,,,29.518,58.921,,3483.499,3542.497,287.0,304.0,163.0,145.0,False,MEDIUM,1.0,True,McLaren,3417.036,,124,3.0,False,,False,False
3706.365,PIA,81,,2.0,1.0,,,68.447,49.209,46.412,3610.825,3659.953,3706.419,143.0,175.0,269.0,226.0,False,MEDIUM,2.0,True,McLaren,3542.42,,4,2.0,False,,False,False
3881.597,PIA,81,,3.0,1.0,,,56.071,46.27,72.862,3762.523,3808.735,3881.814,238.0,145.0,295.0,82.0,False,MEDIUM,3.0,True,McLaren,3706.365,,41,3.0,False,,False,False
3975.844,PIA,81,94.247,4.0,1.0,,,34.829,29.607,29.811,3916.426,3946.033,3975.844,287.0,300.0,294.0,307.0,True,MEDIUM,4.0,True,McLaren,3881.597,,1,2.0,False,,False,True
4069.262,PIA,81,93.418,5.0,1.0,,,34.522,29.411,29.485,4010.366,4039.777,4069.262,289.0,303.0,304.0,325.0,True,MEDIUM,5.0,True,McLaren,3975.844,,1,2.0,False,,False,True
4163.179,PIA,81,93.917,6.0,1.0,,,34.783,29.453,29.681,4104.045,4133.498,4163.179,,301.0,296.0,308.0,False,MEDIUM,6.0,True,McLaren,4069.262,,1,2.0,False,,False,True
4256.702,PIA,81,93.523,7.0,1.0,,,34.373,29.422,29.728,4197.552,4226.974,4256.702,290.0,300.0,296.0,306.0,False,MEDIUM,7.0,True,McLaren,4163.179,,1,2.0,False,,False,True
4350.595,PIA,81,93.893,8.0,1.0,,,34.442,29.51,29.941,4291.144,4320.654,4350.595,289.0,300.0,296.0,307.0,False,MEDIUM,8.0,True,McLaren,4256.702,,1,2.0,False,,False,True
4444.095,PIA,81,93.5,9.0,1.0,,,34.313,29.439,29.748,4384.908,4414.347,4444.095,290.0,300.0,305.0,308.0,False,MEDIUM,9.0,True,McLaren,4350.595,,1,2.0,False,,False,True
4538.14,PIA,81,94.045,10.0,1.0,,,34.605,29.507,29.933,4478.7,4508.207,4538.14,289.0,300.0,296.0,308.0,False,MEDIUM,10.0,True,McLaren,4444.095,,1,2.0,False,,False,True
4631.948,PIA,81,93.808,11.0,1.0,,,34.58,29.489,29.739,4572.72,4602.209,4631.948,,304.0,305.0,311.0,False,MEDIUM,11.0,True,McLaren,4538.14,,1,2.0,False,,False,True
