Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3456.09,VER,1,87.02,1.0,1.0,,,,38.394,21.759,,3434.559,3456.213,170.0,178.0,253.0,258.0,False,HARD,1.0,True,Red Bull Racing,3368.809,,12,4.0,False,,False,False
3562.408,VER,1,106.318,2.0,1.0,,,34.949,45.145,26.224,3491.074,3536.219,3562.443,83.0,167.0,229.0,254.0,True,HARD,2.0,True,Red Bull Racing,3456.09,,16,4.0,False,,False,False
3671.223,VER,1,108.815,3.0,1.0,,,32.11,47.43,29.275,3594.553,3641.983,3671.258,159.0,100.0,226.0,257.0,False,HARD,3.0,True,Red Bull Racing,3562.408,,6,4.0,False,,False,False
3771.513,VER,1,100.29,4.0,1.0,,,31.006,47.889,21.395,3702.264,3750.153,3771.548,136.0,170.0,262.0,253.0,True,HARD,4.0,True,Red Bull Racing,3671.223,,671,4.0,False,,False,False
3852.313,VER,1,80.8,5.0,1.0,,,21.744,37.485,21.571,3793.292,3830.777,3852.348,177.0,173.0,254.0,262.0,True,HARD,5.0,True,Red Bull Racing,3771.513,,1,4.0,False,,False,True
3932.324,VER,1,80.011,6.0,1.0,,,21.37,37.325,21.316,3873.718,3911.043,3932.359,182.0,181.0,254.0,265.0,True,HARD,6.0,True,Red Bull Racing,3852.313,,1,4.0,False,,False,True
4011.292,VER,1,78.968,7.0,1.0,,,21.25,37.105,20.613,3953.609,3990.714,4011.327,184.0,188.0,255.0,258.0,True,HARD,7.0,True,Red Bull Racing,3932.324,,1,4.0,False,,False,True
4089.006,VER,1,77.714,8.0,1.0,,,20.467,36.796,20.451,4031.794,4068.59,4089.041,195.0,191.0,256.0,263.0,True,HARD,8.0,True,Red Bull Racing,4011.292,,12,4.0,False,,False,True
4170.211,VER,1,81.205,9.0,1.0,,,20.277,39.989,20.939,4109.318,4149.307,4170.246,199.0,179.0,266.0,255.0,False,HARD,9.0,True,Red Bull Racing,4089.006,,2,4.0,False,,False,True
4249.38,VER,1,79.169,10.0,1.0,,,20.44,38.145,20.584,4190.686,4228.831,4249.415,195.0,184.0,266.0,263.0,False,HARD,10.0,True,Red Bull Racing,4170.211,,2,4.0,False,,False,True
4326.861,VER,1,77.481,11.0,1.0,,,20.295,36.676,20.51,4269.71,4306.386,4326.896,200.0,188.0,265.0,276.0,True,HARD,11.0,True,Red Bull Racing,4249.38,,21,4.0,False,,False,True
4404.989,VER,1,78.128,12.0,1.0,,,20.612,37.001,20.515,4347.508,4384.509,4405.024,179.0,188.0,257.0,265.0,False,HARD,12.0,True,Red Bull Racing,4326.861,,1,4.0,False,,False,True
4482.111,VER,1,77.122,13.0,1.0,,,20.309,36.424,20.389,4425.333,4461.757,4482.146,193.0,191.0,257.0,266.0,True,HARD,13.0,True,Red Bull Racing,4404.989,,1,4.0,False,,False,True
4558.921,VER,1,76.81,14.0,1.0,,,20.267,36.267,20.276,4502.413,4538.68,4558.956,203.0,184.0,256.0,272.0,True,HARD,14.0,True,Red Bull Racing,4482.111,,1,4.0,False,,False,True
4635.301,VER,1,76.38,15.0,1.0,,,20.364,35.859,20.157,4579.32,4615.179,4635.336,198.0,193.0,255.0,272.0,True,HARD,15.0,True,Red Bull Racing,4558.921,,1,4.0,False,,False,True
4710.693,VER,1,75.392,16.0,1.0,,,19.731,35.563,20.098,4655.067,4690.63,4710.728,205.0,193.0,256.0,275.0,True,HARD,16.0,True,Red Bull Racing,4635.301,,1,4.0,False,,False,True
4785.824,VER,1,75.131,17.0,1.0,,,19.685,35.563,19.883,4730.413,4765.976,4785.859,201.0,194.0,257.0,276.0,True,HARD,17.0,True,Red Bull Racing,4710.693,,1,4.0,False,,False,True
4860.859,VER,1,75.035,18.0,1.0,,,19.671,35.457,19.907,4805.53,4840.987,4860.894,202.0,196.0,257.0,277.0,True,HARD,18.0,True,Red Bull Racing,4785.824,,1,4.0,False,,False,True
4936.272,VER,1,75.413,19.0,1.0,,,19.78,35.664,19.969,4880.674,4916.338,4936.307,199.0,196.0,257.0,278.0,False,HARD,19.0,True,Red Bull Racing,4860.859,,1,3.0,False,,False,True
5011.505,VER,1,75.233,20.0,1.0,,,19.782,35.584,19.867,4956.089,4991.673,5011.54,202.0,195.0,257.0,278.0,False,HARD,20.0,True,Red Bull Racing,4936.272,,1,2.0,False,,False,True
5086.753,VER,1,75.248,21.0,1.0,,,19.689,35.577,19.982,5031.229,5066.806,5086.788,206.0,195.0,257.0,277.0,False,HARD,21.0,True,Red Bull Racing,5011.505,,1,2.0,False,,False,True
5162.044,VER,1,75.291,22.0,1.0,,,19.708,35.68,19.903,5106.496,5142.176,5162.079,204.0,195.0,257.0,278.0,False,HARD,22.0,True,Red Bull Racing,5086.753,,1,1.0,False,,False,True
5237.298,VER,1,75.254,23.0,1.0,,,19.733,35.652,19.869,5181.812,5217.464,5237.333,205.0,195.0,258.0,278.0,False,HARD,23.0,True,Red Bull Racing,5162.044,,1,1.0,False,,False,True
5312.479,VER,1,75.181,24.0,1.0,,,19.692,35.626,19.863,5257.025,5292.651,5312.514,206.0,194.0,258.0,279.0,False,HARD,24.0,True,Red Bull Racing,5237.298,,1,1.0,False,,False,True
5387.654,VER,1,75.175,25.0,1.0,,,19.654,35.602,19.919,5332.168,5367.77,5387.689,204.0,196.0,259.0,280.0,False,HARD,25.0,True,Red Bull Racing,5312.479,,1,1.0,False,,False,True
5463.942,VER,1,76.288,26.0,1.0,,,20.045,36.058,20.185,5407.734,5443.792,5463.977,,191.0,257.0,281.0,False,HARD,26.0,True,Red Bull Racing,5387.654,,1,1.0,False,,False,True
5540.265,VER,1,76.323,27.0,1.0,,,20.056,35.969,20.298,5484.033,5520.002,5540.3,203.0,194.0,264.0,282.0,False,HARD,27.0,True,Red Bull Racing,5463.942,,1,1.0,False,,False,True
5632.916,VER,1,92.651,28.0,1.0,,5609.565,19.666,35.884,37.101,5559.966,5595.85,5632.951,207.0,193.0,,280.0,False,HARD,28.0,True,Red Bull Racing,5540.265,,1,4.0,False,,False,False
5711.487,VER,1,78.571,29.0,2.0,5633.706,,22.4,36.001,20.17,5655.351,5691.352,5711.522,196.0,194.0,257.0,274.0,False,MEDIUM,1.0,True,Red Bull Racing,5632.916,,1,4.0,False,,False,False
5786.561,VER,1,75.074,30.0,2.0,,,19.719,35.517,19.838,5731.241,5766.758,5786.596,201.0,193.0,258.0,280.0,False,MEDIUM,2.0,True,Red Bull Racing,5711.487,,1,4.0,False,,False,True
5861.694,VER,1,75.133,31.0,2.0,,,19.737,35.377,20.019,5806.333,5841.71,5861.729,202.0,194.0,259.0,281.0,False,MEDIUM,3.0,True,Red Bull Racing,5786.561,,1,4.0,False,,False,True
5937.118,VER,1,75.424,32.0,2.0,,,19.687,35.603,20.134,5881.416,5917.019,5937.153,201.0,193.0,268.0,284.0,False,MEDIUM,4.0,True,Red Bull Racing,5861.694,,1,4.0,False,,False,True
6013.331,VER,1,76.213,33.0,2.0,,,20.137,35.965,20.111,5957.29,5993.255,6013.366,188.0,194.0,260.0,282.0,False,MEDIUM,5.0,True,Red Bull Racing,5937.118,,1,4.0,False,,False,True
6089.131,VER,1,75.8,34.0,2.0,,,19.875,35.765,20.16,6033.241,6069.006,6089.166,199.0,193.0,265.0,280.0,False,MEDIUM,6.0,True,Red Bull Racing,6013.331,,1,4.0,False,,False,True
6164.461,VER,1,75.33,35.0,2.0,,,19.747,35.817,19.766,6108.913,6144.73,6164.496,195.0,195.0,259.0,278.0,False,MEDIUM,7.0,True,Red Bull Racing,6089.131,,1,4.0,False,,False,True
6239.437,VER,1,74.976,36.0,2.0,,,19.598,35.487,19.891,6184.094,6219.581,6239.472,202.0,195.0,258.0,277.0,True,MEDIUM,8.0,True,Red Bull Racing,6164.461,,1,4.0,False,,False,True
