Year,Round,GrandPrix,CircuitName,CircuitType,Location,Country,Driver,Team,LapTime_seconds,Sector1Time,Sector2Time,Sector3Time,Tyre,TyreLife,FreshTyre,TrackStatus,IsAccurate,AirTemp,Humidity,Pressure,Rainfall,WindSpeed,WindDirection
2022,18,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,STR,Aston Martin,91.419,31.755,41.402,18.262,SOFT,2.0,True,1,True,19.7,57.0,1014.5,False,3.0,322
2022,18,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,TSU,AlphaTauri,90.808,31.787,40.879,18.142,SOFT,2.0,True,1,True,19.7,57.0,1014.5,False,3.0,322
2022,18,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,VER,Red Bull Racing,89.304,31.116,40.406,17.782,SOFT,2.0,True,1,True,19.7,57.0,1014.5,False,3.0,322
2022,18,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,VET,Aston Martin,90.554,31.655,40.741,18.158,SOFT,2.0,True,1,True,19.7,57.0,1014.5,False,3.0,322
2022,18,Japanese Grand Prix,Japanese Grand Prix,permanent,Suzuka,Japan,ZHO,Alfa Romeo,90.894,31.826,40.92,18.148,SOFT,2.0,True,1,True,19.7,57.0,1014.5,False,3.0,322
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,ALB,Williams,96.368,25.936,38.879,31.553,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,ALO,Alpine,95.876,26.055,38.558,31.263,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,BOT,Alfa Romeo,96.319,26.07,38.792,31.457,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,GAS,AlphaTauri,96.577,26.088,39.014,31.475,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,HAM,Mercedes,94.947,25.722,38.09,31.135,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,LAT,Williams,97.244,26.088,39.149,32.007,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,LEC,Ferrari,94.421,25.505,38.11,30.806,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,MAG,Haas F1 Team,96.949,26.438,38.758,31.753,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,MSC,Haas F1 Team,97.111,26.295,39.012,31.804,SOFT,5.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,NOR,McLaren,95.69,25.856,38.526,31.308,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,OCO,Alpine,97.068,26.144,39.279,31.645,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,PER,Red Bull Racing,94.645,25.664,38.094,30.887,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,RIC,McLaren,97.046,26.202,39.208,31.636,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,RUS,Mercedes,94.988,25.772,38.174,31.042,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,SAI,Ferrari,94.356,25.525,38.097,30.734,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,STR,Aston Martin,95.598,25.847,38.481,31.27,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,TSU,AlphaTauri,96.808,26.188,38.944,31.676,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,VER,Red Bull Racing,94.448,25.599,37.846,31.003,SOFT,3.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,VET,Aston Martin,96.398,26.222,38.712,31.464,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,19,United States Grand Prix,United States Grand Prix,permanent,Austin,United States,ZHO,Alfa Romeo,96.656,26.073,39.055,31.528,SOFT,2.0,True,1,True,30.6,37.0,991.2,False,5.3,112
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,ALB,Williams,80.859,27.963,31.907,20.989,SOFT,3.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,ALO,Alpine,78.939,28.049,30.393,20.497,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,BOT,Alfa Romeo,78.401,27.667,30.338,20.396,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,GAS,AlphaTauri,79.672,27.929,30.971,20.772,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,HAM,Mercedes,78.084,27.715,30.069,20.3,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,LAT,Williams,81.167,28.219,31.847,21.101,SOFT,3.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,LEC,Ferrari,78.555,27.943,30.33,20.282,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,MAG,Haas F1 Team,79.833,28.004,31.144,20.685,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,MSC,Haas F1 Team,80.419,28.038,31.524,20.857,SOFT,4.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,NOR,McLaren,78.721,27.767,30.544,20.41,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,OCO,Alpine,79.01,27.966,30.574,20.47,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,PER,Red Bull Racing,78.128,27.585,30.283,20.26,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,RIC,McLaren,79.325,27.867,30.954,20.504,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,RUS,Mercedes,78.079,27.718,30.138,20.223,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,SAI,Ferrari,78.351,27.662,30.479,20.21,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,STR,Aston Martin,80.52,28.298,31.189,21.033,SOFT,3.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,TSU,AlphaTauri,79.589,27.96,30.86,20.769,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,VER,Red Bull Racing,77.775,27.49,30.244,20.041,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,VET,Aston Martin,80.419,28.367,31.224,20.828,SOFT,3.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,20,Mexico City Grand Prix,Mexico City Grand Prix,permanent,Mexico City,Mexico,ZHO,Alfa Romeo,79.476,28.119,30.864,20.493,SOFT,2.0,True,1,True,25.0,40.0,783.0,False,1.3,107
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,ALB,Williams,71.631,18.421,36.316,16.894,SOFT,2.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,ALO,Alpine,71.394,18.224,36.136,17.034,SOFT,4.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,BOT,Alfa Romeo,75.486,19.029,38.574,17.883,SOFT,3.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,GAS,AlphaTauri,71.675,18.281,36.531,16.863,SOFT,3.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,HAM,Mercedes,71.539,18.328,36.173,17.038,SOFT,2.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,LAT,Williams,75.095,18.915,38.45,17.73,SOFT,6.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,LEC,Ferrari,70.95,18.381,35.591,16.978,SOFT,2.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,MAG,Haas F1 Team,71.41,18.166,36.152,17.092,SOFT,4.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,MSC,Haas F1 Team,76.361,19.272,38.906,18.183,SOFT,3.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,NOR,McLaren,71.377,18.274,36.066,17.037,SOFT,2.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,OCO,Alpine,71.587,18.394,36.1,17.093,SOFT,2.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,PER,Red Bull Racing,71.456,18.222,36.255,16.979,SOFT,2.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,RIC,McLaren,72.14,18.388,36.607,17.145,SOFT,4.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,RUS,Mercedes,71.318,18.293,36.092,16.933,SOFT,5.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,SAI,Ferrari,70.89,18.087,35.787,17.016,SOFT,3.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,STR,Aston Martin,72.21,18.412,36.585,17.213,SOFT,4.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,TSU,AlphaTauri,76.264,19.316,39.221,17.727,SOFT,3.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,VER,Red Bull Racing,70.881,18.093,35.772,17.016,SOFT,2.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,VET,Aston Martin,71.678,18.212,36.318,17.148,SOFT,3.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,21,São Paulo Grand Prix,São Paulo Grand Prix,permanent,São Paulo,Brazil,ZHO,Alfa Romeo,75.197,19.43,38.004,17.763,SOFT,3.0,True,1,True,18.9,94.0,923.9,False,1.2,177
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,ALB,Williams,86.028,17.561,36.708,31.759,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,ALO,Alpine,85.096,17.321,36.722,31.053,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,BOT,Alfa Romeo,85.892,17.808,36.913,31.171,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,GAS,AlphaTauri,85.859,17.559,36.854,31.446,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,HAM,Mercedes,84.508,17.22,36.471,30.817,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,LAT,Williams,86.054,17.584,36.54,31.93,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,LEC,Ferrari,84.092,17.298,36.318,30.476,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,MAG,Haas F1 Team,85.834,17.637,36.876,31.321,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,MSC,Haas F1 Team,85.225,17.536,36.513,31.176,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,NOR,McLaren,84.769,17.421,36.498,30.85,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,OCO,Alpine,84.83,17.468,36.49,30.872,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,PER,Red Bull Racing,84.052,17.343,35.993,30.716,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,RIC,McLaren,85.045,17.485,36.666,30.894,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,RUS,Mercedes,84.511,17.39,36.51,30.611,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,SAI,Ferrari,84.242,17.307,36.289,30.646,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,STR,Aston Martin,85.359,17.486,36.729,31.144,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,TSU,AlphaTauri,85.219,17.466,36.639,31.114,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,VER,Red Bull Racing,83.824,17.287,36.056,30.481,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,VET,Aston Martin,84.961,17.411,36.723,30.826999999999998,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2022,22,Abu Dhabi Grand Prix,Abu Dhabi Grand Prix,permanent,Yas Island,Abu Dhabi,ZHO,Alfa Romeo,85.408,17.58,36.711,31.117,SOFT,2.0,True,1,True,29.0,67.0,1014.4,False,2.0,315
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,ALB,Williams,91.461,29.25,39.224,22.987,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,ALO,Aston Martin,90.336,28.852,38.774,22.71,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,BOT,Alfa Romeo,91.443,29.235,39.327,22.881,SOFT,5.0,False,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,DEV,AlphaTauri,92.121,29.382,39.634,23.105,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,GAS,Alpine,92.181,29.33,39.764,23.087,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,HAM,Mercedes,90.384,28.939,38.829,22.616,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,HUL,Haas F1 Team,90.809,29.042,38.957,22.81,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,LEC,Ferrari,90.0,28.825,38.614,22.561,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,MAG,Haas F1 Team,91.892,29.428,39.369,23.095,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,NOR,McLaren,91.381,29.235,39.21,22.936,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,OCO,Alpine,90.914,29.111,39.107,22.696,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,PER,Red Bull Racing,89.846,28.723,38.537,22.586,SOFT,2.0,False,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,PIA,McLaren,92.101,29.561,39.454,23.086,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,RUS,Mercedes,90.34,28.911,38.87,22.559,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,SAI,Ferrari,90.154,28.739,38.7,22.715,SOFT,2.0,False,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,SAR,Williams,91.652,29.352,39.343,22.957,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,STR,Aston Martin,90.836,29.033,39.07,22.733,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,TSU,AlphaTauri,91.4,29.242,39.229,22.929,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,VER,Red Bull Racing,89.708,28.736,38.514,22.458,SOFT,2.0,False,1,True,24.7,17.0,1017.5,False,0.8,338
2023,1,Bahrain Grand Prix,Bahrain Grand Prix,permanent,Sakhir,Bahrain,ZHO,Alfa Romeo,91.473,29.041,39.427,23.005,SOFT,2.0,True,1,True,24.7,17.0,1017.5,False,0.8,338
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,ALB,Williams,89.994,32.811,28.333,28.85,SOFT,4.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,ALO,Aston Martin,88.73,32.171,28.084,28.475,SOFT,2.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,BOT,Alfa Romeo,89.668,32.591,28.533,28.544,SOFT,4.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,DEV,AlphaTauri,90.244,32.774,28.451,29.019,SOFT,4.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,GAS,Alpine,89.357,32.403,28.357,28.597,SOFT,3.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,HAM,Mercedes,89.223,32.468,28.203,28.552,SOFT,2.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,HUL,Haas F1 Team,89.451,32.657,28.239,28.555,SOFT,3.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,LEC,Ferrari,88.42,32.154,28.027,28.239,SOFT,2.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,MAG,Haas F1 Team,89.634,32.673,28.304,28.657,SOFT,3.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,NOR,McLaren,90.447,32.845,28.718,28.884,SOFT,2.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,OCO,Alpine,89.078,32.301,28.3,28.477,SOFT,3.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,PER,Red Bull Racing,88.265,32.139,27.982,28.144,SOFT,2.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,PIA,McLaren,89.243,32.426,28.272,28.545,SOFT,4.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,RUS,Mercedes,88.857,32.231,28.161,28.465,SOFT,2.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,SAI,Ferrari,88.931,32.552,28.125,28.254,SOFT,3.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,SAR,Williams,128.51,48.089,45.576,34.845,SOFT,3.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,STR,Aston Martin,88.945,32.068,28.137,28.74,SOFT,4.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,TSU,AlphaTauri,89.939,32.665,28.598,28.676,SOFT,4.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,VER,Red Bull Racing,88.761,32.268,28.188,28.305,SOFT,2.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,2,Saudi Arabian Grand Prix,Saudi Arabian Grand Prix,permanent,Jeddah,Saudi Arabia,ZHO,Alfa Romeo,89.461,32.628,28.302,28.531,SOFT,4.0,True,1,True,27.0,48.0,1010.2,False,2.0,320
2023,3,Australian Grand Prix,Australian Grand Prix,permanent,Melbourne,Australia,ALB,Williams,77.609,26.959,17.459,33.191,SOFT,5.0,True,1,True,14.5,65.0,1019.0,True,0.8,0
2023,3,Australian Grand Prix,Australian Grand Prix,permanent,Melbourne,Australia,ALO,Aston Martin,77.139,26.648,17.563,32.928,SOFT,3.0,True,1,True,14.5,65.0,1019.0,True,0.8,0
2023,3,Australian Grand Prix,Australian Grand Prix,permanent,Melbourne,Australia,BOT,Alfa Romeo,78.714,27.133,17.961,33.62,SOFT,7.0,True,1,True,14.5,65.0,1019.0,True,0.8,0
