Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
57.711,27.4,51.0,982.0,False,43.7,333,1.0
117.722,27.4,52.0,982.0,False,45.1,318,1.4
177.743,27.5,51.0,982.0,False,46.0,306,1.6
237.742,27.5,51.0,982.1,False,46.0,308,1.3
297.765,27.4,51.0,982.0,False,45.4,325,1.9
357.744,27.5,51.0,982.0,False,45.8,32,1.5
417.744,27.5,52.0,982.0,False,45.8,313,1.3
477.745,27.5,51.0,982.0,False,46.1,316,1.0
537.762,27.6,52.0,982.0,False,46.0,268,1.6
597.795,27.6,52.0,982.0,False,47.7,331,1.2
657.801,27.7,51.0,982.0,False,46.9,336,0.8
717.809,27.6,51.0,982.0,False,47.6,358,1.3
777.811,27.7,50.0,981.9,False,47.4,330,1.6
837.827,27.6,50.0,981.9,False,45.3,10,1.9
897.837,27.6,50.0,981.9,False,44.0,357,2.4
957.841,27.6,51.0,982.0,False,44.3,191,1.5
1017.832,27.7,51.0,982.0,False,45.6,250,1.1
1077.833,27.6,51.0,982.0,False,45.6,205,0.9
1137.831,27.8,51.0,982.0,False,47.3,236,0.5
1197.821,28.0,49.0,982.0,False,47.3,235,0.8
1257.835,28.1,50.0,981.9,False,47.2,268,1.4
1317.832,28.2,49.0,981.9,False,47.2,297,1.4
1377.833,28.3,49.0,981.9,False,47.7,268,0.7
1437.844,28.4,51.0,981.9,False,49.0,340,1.6
1497.838,28.3,51.0,981.8,False,49.7,355,1.3
1557.835,28.2,50.0,981.9,False,49.0,308,1.1
1617.836,28.2,49.0,981.9,False,47.0,328,1.6
1677.841,28.1,48.0,981.9,False,43.3,319,1.3
1737.837,28.1,48.0,981.8,False,40.7,5,1.3
1797.839,28.1,49.0,981.9,False,42.7,310,1.3
1857.839,28.0,49.0,981.9,False,42.7,311,1.5
1917.832,28.0,49.0,981.8,False,41.4,315,1.5
1977.84,28.0,48.0,981.8,False,40.8,304,1.4
2037.841,28.0,48.0,981.9,False,40.9,323,1.0
2097.845,28.0,48.0,981.7,False,43.7,298,1.3
2157.845,28.0,48.0,981.8,False,43.7,300,1.4
2217.845,28.1,48.0,981.8,False,43.5,355,1.0
2277.846,28.3,47.0,981.8,False,44.1,349,1.4
2337.844,28.4,47.0,981.8,False,44.5,9,1.0
2397.846,28.3,47.0,981.8,False,44.5,5,0.6
2457.857,28.3,46.0,981.8,False,44.8,198,1.8
2517.847,28.2,50.0,981.8,False,45.0,357,1.9
2577.848,28.1,47.0,981.7,False,40.7,3,1.9
2637.849,28.1,47.0,981.8,False,40.7,278,1.7
2697.851,28.1,48.0,981.8,False,42.1,347,1.4
2757.854,28.1,48.0,981.8,False,43.3,316,1.9
2817.854,28.2,48.0,981.8,False,43.6,309,1.2
2877.854,28.4,46.0,981.9,False,43.5,309,1.8
2937.852,28.5,46.0,981.8,False,43.6,316,1.5
2997.853,28.5,47.0,981.8,False,43.6,309,1.3
3057.854,28.5,46.0,981.8,False,42.9,265,1.0
3117.86,28.5,47.0,981.8,False,43.2,213,0.9
3177.843,28.5,48.0,981.8,False,43.3,251,0.7
3237.857,28.6,45.0,981.7,False,45.2,102,0.6
3297.861,28.9,45.0,981.7,False,45.5,5,0.4
3357.857,28.9,45.0,981.7,False,45.5,7,1.0
3417.847,29.0,45.0,981.7,False,44.6,191,1.9
3477.856,28.9,45.0,981.7,False,44.6,174,0.8
3537.86,29.0,46.0,981.7,False,45.2,316,1.1
3597.863,28.8,48.0,981.7,False,46.8,321,1.7
3657.863,28.8,45.0,981.6,False,46.8,36,1.5
3717.866,29.0,46.0,981.7,False,46.6,182,0.7
3777.862,28.9,46.0,981.6,False,46.7,313,1.3
3837.865,28.9,46.0,981.6,False,47.4,240,1.4
3897.874,28.9,46.0,981.6,False,47.5,195,1.6
3957.864,28.9,47.0,981.7,False,47.3,164,1.6
4017.865,28.8,46.0,981.6,False,46.8,187,1.9
4077.866,28.8,47.0,981.6,False,46.5,161,2.3
4137.873,28.9,48.0,981.5,False,46.2,232,1.5
4197.871,28.9,47.0,981.5,False,45.0,21,1.3
4257.875,29.0,47.0,981.5,False,43.9,192,0.6
4317.92,29.0,47.0,981.6,False,43.4,48,1.4
4377.869,28.9,48.0,981.5,False,42.9,291,0.7
4437.912,28.9,47.0,981.5,False,44.1,189,1.3
4497.879,28.8,48.0,981.6,False,44.1,303,1.8
4557.874,28.9,48.0,981.5,False,43.0,330,1.4
4617.874,28.9,48.0,981.5,False,42.7,0,1.2
4677.874,28.9,48.0,981.6,False,44.4,185,0.7
4737.881,28.9,48.0,981.6,False,44.4,185,0.7
4797.889,28.9,47.0,981.5,False,45.2,171,0.3
4857.875,29.0,47.0,981.4,False,45.1,180,1.1
4917.877,29.3,47.0,981.5,False,44.5,222,1.2
4977.883,29.3,47.0,981.4,False,44.5,318,1.4
5037.9,29.3,46.0,981.5,False,44.1,352,1.1
5097.925,29.2,46.0,981.5,False,43.6,43,1.1
5157.951,29.2,46.0,981.5,False,43.4,206,0.6
5217.949,29.2,46.0,981.5,False,42.3,247,0.6
5277.962,29.1,46.0,981.6,False,42.1,173,0.7
5337.979,29.1,47.0,981.5,False,41.0,226,0.9
5397.996,29.0,47.0,981.5,False,40.9,198,0.8
5458.011,28.9,47.0,981.5,False,40.8,231,0.6
5518.026,28.8,48.0,981.6,False,40.9,183,1.3
5578.044,28.7,48.0,981.6,False,40.5,225,1.6
5638.06,28.7,48.0,981.6,False,40.9,9,1.4
5698.077,28.6,48.0,981.6,False,41.0,28,1.5
5758.096,28.7,48.0,981.6,False,41.0,182,0.9
5818.106,28.7,47.0,981.5,False,40.8,340,0.8
5878.117,28.6,47.0,981.6,False,40.7,239,0.4
5938.126,28.6,47.0,981.5,False,40.4,354,0.6
5998.13,28.7,47.0,981.5,False,40.7,347,1.0
