Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3532.888,VER,1,101.657,1.0,1.0,,,,40.291,33.295,,3499.799,3533.057,214.0,169.0,199.0,312.0,False,MEDIUM,1.0,True,Red Bull Racing,3430.953,,12,2.0,False,,False,False
3632.879,VER,1,99.991,2.0,1.0,,,26.845,39.996,33.15,3559.787,3599.783,3632.933,215.0,174.0,199.0,306.0,True,MEDIUM,2.0,True,Red Bull Racing,3532.888,,1,2.0,False,,False,True
3755.728,VER,1,122.849,3.0,1.0,,,26.98,46.144,49.725,3659.913,3706.057,3755.782,213.0,116.0,156.0,183.0,False,MEDIUM,3.0,True,Red Bull Racing,3632.879,,124,2.0,False,,False,False
3907.267,VER,1,,4.0,1.0,,,40.222,58.115,53.159,3796.047,3854.195,3907.326,134.0,156.0,173.0,205.0,False,MEDIUM,4.0,True,Red Bull Racing,3755.728,,4,2.0,False,,False,False
4074.813,VER,1,,5.0,1.0,,,40.279,61.864,65.48,3947.733,4009.456,4075.0,149.0,136.0,203.0,130.0,False,MEDIUM,5.0,True,Red Bull Racing,3907.267,,41,2.0,False,,False,False
4174.592,VER,1,99.779,6.0,1.0,,,27.069,39.822,32.888,4101.936,4141.758,4174.646,209.0,177.0,201.0,302.0,True,MEDIUM,6.0,True,Red Bull Racing,4074.813,,1,2.0,False,,False,True
4274.323,VER,1,99.731,7.0,1.0,,,26.838,39.793,33.1,4201.484,4241.277,4274.377,214.0,178.0,200.0,305.0,True,MEDIUM,7.0,True,Red Bull Racing,4174.592,,1,2.0,False,,False,True
4374.405,VER,1,100.082,8.0,1.0,,,26.809,39.973,33.3,4301.186,4341.159,4374.459,211.0,179.0,199.0,306.0,False,MEDIUM,8.0,True,Red Bull Racing,4274.323,,1,2.0,False,,False,True
4474.437,VER,1,100.032,9.0,1.0,,,26.901,39.932,33.199,4401.36,4441.292,4474.491,213.0,176.0,199.0,308.0,False,MEDIUM,9.0,True,Red Bull Racing,4374.405,,1,2.0,False,,False,True
4574.407,VER,1,99.97,10.0,1.0,,,26.919,39.916,33.135,4501.41,4541.326,4574.461,214.0,177.0,199.0,309.0,False,MEDIUM,10.0,True,Red Bull Racing,4474.437,,12,2.0,False,,False,True
4674.653,VER,1,100.246,11.0,1.0,,,26.971,40.034,33.241,4601.432,4641.466,4674.707,212.0,177.0,199.0,305.0,False,MEDIUM,11.0,True,Red Bull Racing,4574.407,,1,2.0,False,,False,True
4774.835,VER,1,100.182,12.0,1.0,,,26.876,40.067,33.239,4701.583,4741.65,4774.889,216.0,178.0,199.0,304.0,False,MEDIUM,12.0,True,Red Bull Racing,4674.653,,1,2.0,False,,False,True
4874.771,VER,1,99.936,13.0,1.0,,,26.778,39.941,33.217,4801.667,4841.608,4874.825,217.0,178.0,199.0,304.0,False,MEDIUM,13.0,True,Red Bull Racing,4774.835,,1,2.0,False,,False,True
4974.617,VER,1,99.846,14.0,1.0,,,26.852,40.132,32.862,4901.677,4941.809,4974.671,216.0,177.0,199.0,304.0,False,MEDIUM,14.0,True,Red Bull Racing,4874.771,,1,2.0,False,,False,True
5074.809,VER,1,100.192,15.0,1.0,,,26.866,40.207,33.119,5001.537,5041.744,5074.863,,177.0,199.0,304.0,False,MEDIUM,15.0,True,Red Bull Racing,4974.617,,1,2.0,False,,False,True
5174.842,VER,1,100.033,16.0,1.0,,,26.828,40.121,33.084,5101.691,5141.812,5174.896,214.0,178.0,200.0,304.0,False,MEDIUM,16.0,True,Red Bull Racing,5074.809,,1,2.0,False,,False,True
5275.002,VER,1,100.16,17.0,1.0,,,26.898,40.213,33.049,5201.794,5242.007,5275.056,213.0,177.0,200.0,306.0,False,MEDIUM,17.0,True,Red Bull Racing,5174.842,,1,2.0,False,,False,True
5374.923,VER,1,99.921,18.0,1.0,,,26.852,40.158,32.911,5301.908,5342.066,5374.977,,180.0,201.0,306.0,False,MEDIUM,18.0,True,Red Bull Racing,5275.002,,1,2.0,False,,False,True
5474.904,VER,1,99.981,19.0,1.0,,,26.887,40.169,32.925,5401.864,5442.033,5474.958,,177.0,199.0,304.0,False,MEDIUM,19.0,True,Red Bull Racing,5374.923,,1,2.0,False,,False,True
5574.89,VER,1,99.986,20.0,1.0,,,26.727,40.105,33.154,5501.685,5541.79,5574.944,216.0,179.0,201.0,307.0,False,MEDIUM,20.0,True,Red Bull Racing,5474.904,,1,2.0,False,,False,True
5674.693,VER,1,99.803,21.0,1.0,,,26.783,39.936,33.084,5601.727,5641.663,5674.747,,175.0,201.0,307.0,False,MEDIUM,21.0,True,Red Bull Racing,5574.89,,1,2.0,False,,False,True
5774.792,VER,1,100.099,22.0,1.0,,,26.679,40.16,33.26,5701.426,5741.586,5774.846,,176.0,199.0,310.0,False,MEDIUM,22.0,True,Red Bull Racing,5674.693,,1,2.0,False,,False,True
5875.212,VER,1,100.42,23.0,1.0,,,26.817,40.4,33.203,5801.663,5842.063,5875.266,,177.0,200.0,306.0,False,MEDIUM,23.0,True,Red Bull Racing,5774.792,,1,2.0,False,,False,True
5975.53,VER,1,100.318,24.0,1.0,,,26.799,40.279,33.24,5902.065,5942.344,5975.584,,177.0,200.0,304.0,False,MEDIUM,24.0,True,Red Bull Racing,5875.212,,1,2.0,False,,False,True
6076.248,VER,1,100.718,25.0,1.0,,6075.285,26.82,40.18,33.718,6002.404,6042.584,6076.302,,177.0,,307.0,False,MEDIUM,25.0,True,Red Bull Racing,5975.53,,1,2.0,False,,False,False
6195.867,VER,1,119.619,26.0,2.0,6099.677,,47.267,39.643,32.709,6123.569,6163.212,6195.921,211.0,180.0,202.0,306.0,False,HARD,1.0,True,Red Bull Racing,6076.248,,1,5.0,False,,False,False
6294.913,VER,1,99.046,27.0,2.0,,,26.823,39.567,32.656,6222.744,6262.311,6294.967,218.0,180.0,201.0,308.0,True,HARD,2.0,True,Red Bull Racing,6195.867,,1,5.0,False,,False,True
6393.697,VER,1,98.784,28.0,2.0,,,26.643,39.536,32.605,6321.61,6361.146,6393.751,215.0,178.0,202.0,309.0,True,HARD,3.0,True,Red Bull Racing,6294.913,,1,5.0,False,,False,True
6492.764,VER,1,99.067,29.0,2.0,,,26.615,39.745,32.707,6420.366,6460.111,6492.818,219.0,178.0,202.0,304.0,False,HARD,4.0,True,Red Bull Racing,6393.697,,1,5.0,False,,False,True
6591.514,VER,1,98.75,30.0,2.0,,,26.513,39.487,32.75,6519.331,6558.818,6591.568,,178.0,201.0,305.0,True,HARD,5.0,True,Red Bull Racing,6492.764,,1,5.0,False,,False,True
6690.572,VER,1,99.058,31.0,2.0,,,26.553,39.801,32.704,6618.121,6657.922,6690.626,217.0,178.0,201.0,307.0,False,HARD,6.0,True,Red Bull Racing,6591.514,,1,5.0,False,,False,True
6789.678,VER,1,99.106,32.0,2.0,,,26.539,39.772,32.795,6717.165,6756.937,6789.732,219.0,178.0,201.0,307.0,False,HARD,7.0,True,Red Bull Racing,6690.572,,1,4.0,False,,False,True
6888.505,VER,1,98.827,33.0,2.0,,,26.479,39.75,32.598,6816.211,6855.961,6888.559,218.0,179.0,201.0,308.0,False,HARD,8.0,True,Red Bull Racing,6789.678,,1,3.0,False,,False,True
6987.568,VER,1,99.063,34.0,2.0,,,26.612,39.814,32.637,6915.171,6954.985,6987.622,217.0,180.0,202.0,307.0,False,HARD,9.0,True,Red Bull Racing,6888.505,,1,3.0,False,,False,True
7086.572,VER,1,99.004,35.0,2.0,,,26.464,39.878,32.662,7014.086,7053.964,7086.626,,180.0,203.0,306.0,False,HARD,10.0,True,Red Bull Racing,6987.568,,1,3.0,False,,False,True
7185.287,VER,1,98.715,36.0,2.0,,,26.424,39.583,32.708,7113.05,7152.633,7185.341,219.0,180.0,200.0,305.0,True,HARD,11.0,True,Red Bull Racing,7086.572,,1,3.0,False,,False,True
7284.25,VER,1,98.963,37.0,2.0,,,26.457,39.726,32.78,7211.798,7251.524,7284.304,221.0,180.0,203.0,304.0,False,HARD,12.0,True,Red Bull Racing,7185.287,,1,3.0,False,,False,True
7382.891,VER,1,98.641,38.0,2.0,,,26.445,39.58,32.616,7310.749,7350.329,7382.945,,180.0,201.0,306.0,True,HARD,13.0,True,Red Bull Racing,7284.25,,1,3.0,False,,False,True
7481.249,VER,1,98.358,39.0,2.0,,,26.446,39.359,32.553,7409.391,7448.75,7481.303,220.0,180.0,201.0,311.0,True,HARD,14.0,True,Red Bull Racing,7382.891,,1,3.0,False,,False,True
7579.873,VER,1,98.624,40.0,2.0,,,26.397,39.556,32.671,7507.7,7547.256,7579.927,224.0,178.0,200.0,309.0,False,HARD,15.0,True,Red Bull Racing,7481.249,,1,3.0,False,,False,True
7678.336,VER,1,98.463,41.0,2.0,,,26.487,39.487,32.489,7606.414,7645.901,7678.39,223.0,179.0,203.0,311.0,False,HARD,16.0,True,Red Bull Racing,7579.873,,12,3.0,False,,False,True
7776.453,VER,1,98.117,42.0,2.0,,,26.234,39.472,32.411,7704.624,7744.096,7776.507,222.0,179.0,204.0,311.0,True,HARD,17.0,True,Red Bull Racing,7678.336,,1,3.0,False,,False,True
7874.979,VER,1,98.526,43.0,2.0,,,26.226,39.737,32.563,7802.733,7842.47,7875.033,,178.0,203.0,308.0,False,HARD,18.0,True,Red Bull Racing,7776.453,,1,3.0,False,,False,True
7973.432,VER,1,98.453,44.0,2.0,,,26.351,39.641,32.461,7901.384,7941.025,7973.486,225.0,179.0,203.0,304.0,False,HARD,19.0,True,Red Bull Racing,7874.979,,1,3.0,False,,False,True
8071.701,VER,1,98.269,45.0,2.0,,,26.288,39.451,32.53,7999.774,8039.225,8071.755,223.0,181.0,201.0,310.0,False,HARD,20.0,True,Red Bull Racing,7973.432,,1,3.0,False,,False,True
8169.956,VER,1,98.255,46.0,2.0,,,26.373,39.529,32.353,8098.128,8137.657,8170.01,,179.0,204.0,307.0,False,HARD,21.0,True,Red Bull Racing,8071.701,,1,3.0,False,,False,True
8269.147,VER,1,99.191,47.0,2.0,,,26.584,39.713,32.894,8196.594,8236.307,8269.201,221.0,180.0,203.0,311.0,False,HARD,22.0,True,Red Bull Racing,8169.956,,1,3.0,False,,False,True
8367.719,VER,1,98.572,48.0,2.0,,,26.297,39.69,32.585,8295.498,8335.188,8367.773,225.0,178.0,202.0,304.0,False,HARD,23.0,True,Red Bull Racing,8269.147,,1,3.0,False,,False,True
8466.317,VER,1,98.598,49.0,2.0,,,26.45,39.572,32.576,8394.223,8433.795,8466.371,226.0,183.0,203.0,307.0,False,HARD,24.0,True,Red Bull Racing,8367.719,,1,3.0,False,,False,True
8565.009,VER,1,98.692,50.0,2.0,,,26.364,39.769,32.559,8492.735,8532.504,8565.063,228.0,180.0,203.0,301.0,False,HARD,25.0,True,Red Bull Racing,8466.317,,1,3.0,False,,False,True
8664.114,VER,1,99.105,51.0,2.0,,,26.325,39.912,32.868,8591.388,8631.3,8664.168,225.0,180.0,202.0,306.0,False,HARD,26.0,True,Red Bull Racing,8565.009,,1,3.0,False,,False,True
8764.933,VER,1,100.819,52.0,2.0,,,26.468,40.574,33.777,8690.636,8731.21,8764.987,222.0,177.0,206.0,308.0,False,HARD,27.0,True,Red Bull Racing,8664.114,,1,4.0,True,TRACK LIMITS AT TURN 12 LAP 52 ,False,True
8864.317,VER,1,99.384,53.0,2.0,,,27.023,39.838,32.523,8792.01,8831.848,8864.371,211.0,180.0,205.0,311.0,False,HARD,28.0,True,Red Bull Racing,8764.933,,1,4.0,False,,False,True
8962.978,VER,1,98.661,54.0,2.0,,,26.251,39.826,32.584,8890.622,8930.448,8963.032,220.0,181.0,204.0,307.0,False,HARD,29.0,True,Red Bull Racing,8864.317,,1,4.0,False,,False,True
9061.23,VER,1,98.252,55.0,2.0,,,26.186,39.633,32.433,8989.218,9028.851,9061.284,222.0,183.0,204.0,312.0,False,HARD,30.0,True,Red Bull Racing,8962.978,,1,4.0,False,,False,True
9160.248,VER,1,99.018,56.0,2.0,,,26.053,39.898,33.067,9087.337,9127.235,9160.302,225.0,182.0,203.0,309.0,False,HARD,31.0,True,Red Bull Racing,9061.23,,1,4.0,True,TRACK LIMITS AT TURN 12 LAP 56 ,False,True
3535.657,GAS,10,104.426,1.0,1.0,,,,40.7,34.001,,3501.869,3536.043,216.0,175.0,200.0,318.0,False,MEDIUM,1.0,True,Alpine,3430.953,,12,6.0,False,,False,False
3637.724,GAS,10,102.067,2.0,1.0,,,27.858,40.143,34.066,3563.597,3603.74,3637.806,211.0,171.0,201.0,316.0,True,MEDIUM,2.0,True,Alpine,3535.657,,12,6.0,False,,False,True
3766.596,GAS,10,128.872,3.0,1.0,,,27.631,50.625,50.616,3665.437,3716.062,3766.678,214.0,120.0,127.0,190.0,False,MEDIUM,3.0,True,Alpine,3637.724,,24,6.0,False,,False,False
3916.436,GAS,10,149.84,4.0,1.0,,,36.424,58.484,54.932,3803.102,3861.586,3916.518,165.0,117.0,106.0,258.0,False,MEDIUM,4.0,True,Alpine,3766.596,,4,6.0,False,,False,False
4076.601,GAS,10,,5.0,1.0,,,35.041,63.279,61.887,3951.605,4014.88,4076.791,161.0,134.0,204.0,185.0,False,MEDIUM,5.0,True,Alpine,3916.436,,41,6.0,False,,False,False
4178.697,GAS,10,102.096,6.0,1.0,,,27.866,40.619,33.611,4104.549,4145.168,4178.779,206.0,177.0,202.0,311.0,False,MEDIUM,6.0,True,Alpine,4076.601,,1,6.0,True,TRACK LIMITS AT TURN 20 (NEXT LAP),False,True
4280.184,GAS,10,101.487,7.0,1.0,,,27.445,40.283,33.759,4206.224,4246.507,4280.266,,175.0,202.0,312.0,True,MEDIUM,7.0,True,Alpine,4178.697,,1,6.0,False,,False,True
4381.221,GAS,10,101.037,8.0,1.0,,,27.195,40.157,33.685,4307.461,4347.618,4381.303,210.0,175.0,202.0,306.0,True,MEDIUM,8.0,True,Alpine,4280.184,,1,6.0,False,,False,True
4481.933,GAS,10,100.712,9.0,1.0,,,27.228,40.072,33.412,4408.531,4448.603,4482.015,212.0,174.0,202.0,309.0,True,MEDIUM,9.0,True,Alpine,4381.221,,1,6.0,False,,False,True
4582.504,GAS,10,100.571,10.0,1.0,,,27.096,39.973,33.502,4509.111,4549.084,4582.586,211.0,178.0,200.0,307.0,True,MEDIUM,10.0,True,Alpine,4481.933,,12,6.0,False,,False,True
4683.795,GAS,10,101.291,11.0,1.0,,,27.339,40.305,33.647,4609.925,4650.23,4683.877,208.0,179.0,200.0,304.0,False,MEDIUM,11.0,True,Alpine,4582.504,,1,6.0,False,,False,True
4784.881,GAS,10,101.086,12.0,1.0,,,27.417,40.192,33.477,4711.294,4751.486,4784.963,211.0,178.0,201.0,304.0,False,MEDIUM,12.0,True,Alpine,4683.795,,1,6.0,False,,False,True
