Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3596.944,VER,1,87.458,1.0,1.0,,,,18.462,35.518,,3561.516,3597.152,278.0,285.0,283.0,238.0,False,MEDIUM,1.0,True,Red Bull Racing,3509.232,,1,1.0,False,,False,False
3681.043,VER,1,84.099,2.0,1.0,,,29.623,18.375,36.101,3626.657,3645.032,3681.133,273.0,297.0,298.0,281.0,True,MEDIUM,2.0,True,Red Bull Racing,3596.944,,1,2.0,False,,False,True
3764.158,VER,1,83.115,3.0,1.0,,,28.793,18.573,35.749,3709.926,3728.499,3764.248,275.0,314.0,295.0,305.0,True,MEDIUM,3.0,True,Red Bull Racing,3681.043,,1,2.0,False,,False,True
3864.523,VER,1,,4.0,1.0,,3864.613,28.756,18.353,,3793.063,3811.408,,270.0,308.0,,302.0,False,MEDIUM,4.0,True,Red Bull Racing,3764.158,,1,19.0,False,,False,False
3606.79,GAS,10,97.304,1.0,1.0,,,,18.854,38.564,,3568.406,3606.942,267.0,316.0,287.0,223.0,False,MEDIUM,1.0,True,Alpine,3509.232,,1,17.0,False,,False,False
3691.439,GAS,10,84.649,2.0,1.0,,,29.905,18.241,36.503,3636.747,3654.988,3691.491,270.0,325.0,304.0,287.0,True,MEDIUM,2.0,True,Alpine,3606.79,,1,17.0,False,,False,True
3775.29,GAS,10,83.851,3.0,1.0,,,29.379,18.148,36.324,3720.87,3739.018,3775.342,271.0,322.0,304.0,292.0,True,MEDIUM,3.0,True,Alpine,3691.439,,1,17.0,False,,False,True
3858.99,GAS,10,83.7,4.0,1.0,,,29.05,18.116,36.534,3804.392,3822.508,3859.042,272.0,320.0,304.0,305.0,True,MEDIUM,4.0,True,Alpine,3775.29,,1,16.0,False,,False,True
3943.516,GAS,10,84.526,5.0,1.0,,,29.693,17.983,36.85,3888.735,3906.718,3943.568,273.0,334.0,302.0,,False,MEDIUM,5.0,True,Alpine,3858.99,,1,16.0,False,,False,True
4027.428,GAS,10,83.912,6.0,1.0,,,29.368,18.107,36.437,3972.936,3991.043,4027.48,272.0,320.0,301.0,308.0,False,MEDIUM,6.0,True,Alpine,3943.516,,1,15.0,False,,False,True
4110.873,GAS,10,83.445,7.0,1.0,,,29.068,18.122,36.255,4056.548,4074.67,4110.925,273.0,321.0,302.0,310.0,True,MEDIUM,7.0,True,Alpine,4027.428,,1,13.0,False,,False,True
4194.752,GAS,10,83.879,8.0,1.0,,,29.38,18.109,36.39,4140.305,4158.414,4194.804,272.0,319.0,300.0,297.0,False,MEDIUM,8.0,True,Alpine,4110.873,,1,10.0,False,,False,True
4278.581,GAS,10,83.829,9.0,1.0,,,29.349,18.235,36.245,4224.153,4242.388,4278.633,273.0,318.0,301.0,303.0,False,MEDIUM,9.0,True,Alpine,4194.752,,1,8.0,False,,False,True
4362.437,GAS,10,83.856,10.0,1.0,,,29.318,18.15,36.388,4307.951,4326.101,4362.489,,317.0,300.0,298.0,False,MEDIUM,10.0,True,Alpine,4278.581,,1,6.0,False,,False,True
4447.834,GAS,10,85.397,11.0,1.0,,,29.402,18.252,37.743,4391.891,4410.143,4447.886,270.0,311.0,304.0,301.0,False,MEDIUM,11.0,True,Alpine,4362.437,,1,8.0,False,,False,True
4532.459,GAS,10,84.625,12.0,1.0,,,29.816,18.154,36.655,4477.702,4495.856,4532.511,271.0,321.0,300.0,306.0,False,MEDIUM,12.0,True,Alpine,4447.834,,1,8.0,False,,False,True
4616.508,GAS,10,84.049,13.0,1.0,,,29.379,18.093,36.577,4561.89,4579.983,4616.56,272.0,318.0,299.0,,False,MEDIUM,13.0,True,Alpine,4532.459,,1,8.0,False,,False,True
4700.612,GAS,10,84.104,14.0,1.0,,,29.43,18.09,36.584,4645.99,4664.08,4700.664,279.0,318.0,298.0,302.0,False,MEDIUM,14.0,True,Alpine,4616.508,,1,8.0,False,,False,True
4784.712,GAS,10,84.1,15.0,1.0,,,29.378,18.207,36.515,4730.042,4748.249,4784.764,272.0,316.0,299.0,305.0,False,MEDIUM,15.0,True,Alpine,4700.612,,1,7.0,False,,False,True
4870.079,GAS,10,85.367,16.0,1.0,,,29.942,18.256,37.169,4814.706,4832.962,4870.131,276.0,325.0,288.0,306.0,False,MEDIUM,16.0,True,Alpine,4784.712,,1,8.0,False,,False,True
4987.867,GAS,10,117.788,17.0,1.0,,4969.794,30.269,25.888,61.631,4900.4,4926.288,4987.919,271.0,261.0,,295.0,False,MEDIUM,17.0,True,Alpine,4870.079,,1267,14.0,False,,False,False
5077.755,GAS,10,89.888,18.0,2.0,4990.039,,35.202,18.398,36.288,5023.121,5041.519,5077.807,276.0,302.0,290.0,227.0,False,HARD,1.0,True,Alpine,4987.867,,1,15.0,False,,False,False
5161.677,GAS,10,83.922,19.0,2.0,,,29.141,18.401,36.38,5106.948,5125.349,5161.729,270.0,297.0,288.0,291.0,False,HARD,2.0,True,Alpine,5077.755,,1,15.0,False,,False,True
5245.339,GAS,10,83.662,20.0,2.0,,,29.06,18.369,36.233,5190.789,5209.158,5245.391,271.0,297.0,288.0,292.0,False,HARD,3.0,True,Alpine,5161.677,,1,15.0,False,,False,True
5328.58,GAS,10,83.241,21.0,2.0,,,28.904,18.274,36.063,5274.295,5292.569,5328.632,272.0,299.0,288.0,293.0,True,HARD,4.0,True,Alpine,5245.339,,1,15.0,False,,False,True
5411.625,GAS,10,83.045,22.0,2.0,,,28.793,18.236,36.016,5357.425,5375.661,5411.677,273.0,298.0,289.0,292.0,True,HARD,5.0,True,Alpine,5328.58,,1,15.0,False,,False,True
5494.554,GAS,10,82.929,23.0,2.0,,,28.898,18.198,35.833,5440.575,5458.773,5494.606,272.0,299.0,289.0,,True,HARD,6.0,True,Alpine,5411.625,,1,15.0,False,,False,True
5577.555,GAS,10,83.001,24.0,2.0,,,28.729,18.222,36.05,5523.335,5541.557,5577.607,274.0,301.0,289.0,294.0,False,HARD,7.0,True,Alpine,5494.554,,1,15.0,False,,False,True
5660.488,GAS,10,82.933,25.0,2.0,,,28.803,18.241,35.889,5606.41,5624.651,5660.54,276.0,302.0,290.0,,False,HARD,8.0,True,Alpine,5577.555,,1,15.0,False,,False,True
5743.503,GAS,10,83.015,26.0,2.0,,,28.851,18.346,35.818,5689.391,5707.737,5743.555,,299.0,290.0,295.0,False,HARD,9.0,True,Alpine,5660.488,,1,15.0,False,,False,True
5826.407,GAS,10,82.904,27.0,2.0,,,28.749,18.186,35.969,5772.304,5790.49,5826.459,277.0,300.0,289.0,294.0,True,HARD,10.0,True,Alpine,5743.503,,1,14.0,False,,False,True
5909.081,GAS,10,82.674,28.0,2.0,,,28.974,17.953,35.747,5855.433,5873.386,5909.133,278.0,316.0,302.0,295.0,True,HARD,11.0,True,Alpine,5826.407,,1,14.0,False,,False,True
5991.789,GAS,10,82.708,29.0,2.0,,,28.988,17.968,35.752,5938.121,5956.089,5991.841,,317.0,299.0,308.0,False,HARD,12.0,True,Alpine,5909.081,,1,13.0,False,,False,True
6074.779,GAS,10,82.99,30.0,2.0,,,28.857,17.993,36.14,6020.698,6038.691,6074.831,277.0,315.0,300.0,307.0,False,HARD,13.0,True,Alpine,5991.789,,1,13.0,False,,False,True
6157.506,GAS,10,82.727,31.0,2.0,,,28.855,17.99,35.882,6103.686,6121.676,6157.558,278.0,314.0,301.0,304.0,False,HARD,14.0,True,Alpine,6074.779,,1,13.0,False,,False,True
6240.751,GAS,10,83.245,32.0,2.0,,,28.996,18.019,36.23,6186.554,6204.573,6240.803,276.0,312.0,301.0,308.0,False,HARD,15.0,True,Alpine,6157.506,,1,13.0,False,,False,True
6323.966,GAS,10,83.215,33.0,2.0,,,28.788,17.98,36.447,6269.591,6287.571,6324.018,277.0,313.0,300.0,309.0,False,HARD,16.0,True,Alpine,6240.751,,1,12.0,False,,False,True
6407.002,GAS,10,83.036,34.0,2.0,,,28.986,18.083,35.967,6353.004,6371.087,6407.054,278.0,316.0,302.0,307.0,False,HARD,17.0,True,Alpine,6323.966,,1,12.0,False,,False,True
6490.227,GAS,10,83.225,35.0,2.0,,,28.898,17.957,36.37,6435.952,6453.909,6490.279,279.0,327.0,298.0,309.0,False,HARD,18.0,True,Alpine,6407.002,,1,10.0,False,,False,True
6573.067,GAS,10,82.84,36.0,2.0,,,28.631,18.346,35.863,6518.91,6537.256,6573.119,276.0,293.0,287.0,305.0,False,HARD,19.0,True,Alpine,6490.227,,1,10.0,False,,False,True
6656.393,GAS,10,83.326,37.0,2.0,,,28.965,18.388,35.973,6602.084,6620.472,6656.445,,294.0,287.0,288.0,False,HARD,20.0,True,Alpine,6573.067,,1,9.0,False,,False,True
6741.502,GAS,10,85.109,38.0,2.0,,,30.199,18.344,36.566,6686.644,6704.988,6741.554,273.0,305.0,301.0,,False,HARD,21.0,True,Alpine,6656.393,,1,9.0,False,,False,True
6824.518,GAS,10,83.016,39.0,2.0,,,28.723,18.282,36.011,6770.277,6788.559,6824.57,276.0,297.0,289.0,307.0,False,HARD,22.0,True,Alpine,6741.502,,1,9.0,False,,False,True
6909.538,GAS,10,85.02,40.0,2.0,,,28.917,18.214,37.889,6853.487,6871.701,6909.59,277.0,308.0,301.0,291.0,False,HARD,23.0,True,Alpine,6824.518,,1,10.0,False,,False,True
7014.132,GAS,10,104.594,41.0,2.0,,6998.616,31.987,20.379,52.228,6941.577,6961.956,7014.184,260.0,298.0,,295.0,False,HARD,24.0,True,Alpine,6909.538,,1,15.0,False,,False,False
7102.303,GAS,10,88.171,42.0,3.0,7016.191,,34.671,18.274,35.226,7048.855,7067.129,7102.355,275.0,298.0,290.0,230.0,False,HARD,1.0,True,Alpine,7014.132,,1,14.0,False,,False,False
7186.722,GAS,10,84.419,43.0,3.0,,,28.467,19.217,36.735,7130.822,7150.039,7186.774,276.0,299.0,289.0,289.0,False,HARD,2.0,True,Alpine,7102.303,,1,14.0,False,,False,True
7268.169,GAS,10,81.447,44.0,3.0,,,28.348,18.045,35.054,7215.122,7233.167,7268.221,281.0,298.0,290.0,293.0,True,HARD,3.0,True,Alpine,7186.722,,1,14.0,False,,False,True
7350.248,GAS,10,82.079,45.0,3.0,,,29.395,17.816,34.868,7297.616,7315.432,7350.3,280.0,318.0,291.0,290.0,False,HARD,4.0,True,Alpine,7268.169,,1,14.0,False,,False,True
7431.468,GAS,10,81.22,46.0,3.0,,,28.209,18.001,35.01,7378.509,7396.51,7431.52,,303.0,291.0,297.0,True,HARD,5.0,True,Alpine,7350.248,,1,14.0,False,,False,True
7512.743,GAS,10,81.275,47.0,3.0,,,28.128,17.982,35.165,7459.648,7477.63,7512.795,279.0,300.0,290.0,294.0,False,HARD,6.0,True,Alpine,7431.468,,1,14.0,False,,False,True
7593.954,GAS,10,81.211,48.0,3.0,,,28.32,17.977,34.914,7541.115,7559.092,7594.006,278.0,297.0,291.0,292.0,True,HARD,7.0,True,Alpine,7512.743,,1,14.0,False,,False,True
7675.294,GAS,10,81.34,49.0,3.0,,,28.468,17.975,34.897,7622.474,7640.449,7675.346,277.0,298.0,291.0,,False,HARD,8.0,True,Alpine,7593.954,,1,14.0,False,,False,True
7756.516,GAS,10,81.222,50.0,3.0,,,28.249,18.088,34.885,7703.595,7721.683,7756.568,,296.0,290.0,,False,HARD,9.0,True,Alpine,7675.294,,1,14.0,False,,False,True
7837.606,GAS,10,81.09,51.0,3.0,,,28.224,18.052,34.814,7784.792,7802.844,7837.658,278.0,296.0,291.0,,True,HARD,10.0,True,Alpine,7756.516,,1,14.0,False,,False,True
7918.767,GAS,10,81.161,52.0,3.0,,,28.228,18.036,34.897,7865.886,7883.922,7918.819,277.0,295.0,290.0,291.0,False,HARD,11.0,True,Alpine,7837.606,,1,14.0,False,,False,True
