Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
59.837,29.1,36.0,932.9,False,46.2,272,1.8
119.841,29.0,35.0,932.8,False,45.9,346,2.3
179.844,29.0,36.0,932.9,False,45.5,235,1.7
239.846,28.9,36.0,932.9,False,45.3,6,1.4
299.847,28.9,36.0,933.0,False,45.2,318,2.2
359.843,28.8,36.0,933.0,False,45.5,302,2.5
419.842,28.8,36.0,932.9,False,45.8,313,1.8
479.847,28.9,36.0,933.0,False,46.1,330,1.9
539.843,28.8,35.0,932.9,False,46.1,295,2.0
599.844,28.9,36.0,932.8,False,46.1,335,2.5
659.852,28.9,36.0,932.9,False,46.5,38,2.4
719.845,28.9,36.0,932.9,False,46.6,296,1.3
779.847,29.0,36.0,932.8,False,46.5,329,1.9
839.849,29.0,36.0,932.8,False,46.8,335,2.0
899.856,29.1,36.0,932.9,False,46.8,350,2.4
959.864,29.1,36.0,932.8,False,46.8,297,1.9
1019.867,29.1,36.0,932.7,False,47.0,272,2.3
1079.89,29.2,36.0,932.8,False,46.5,327,1.8
1139.905,29.2,35.0,932.8,False,46.5,321,2.0
1199.903,29.1,36.0,932.9,False,46.7,335,2.0
1259.901,29.2,36.0,932.8,False,46.5,320,1.8
1319.899,29.2,36.0,932.8,False,46.5,323,1.4
1379.904,29.1,36.0,932.9,False,46.5,317,1.8
1439.907,29.0,36.0,932.9,False,46.7,12,2.0
1499.908,29.0,36.0,932.9,False,46.7,5,1.7
1559.91,29.0,36.0,932.9,False,46.9,269,1.8
1619.919,29.0,35.0,932.8,False,46.9,312,1.8
1679.94,29.0,36.0,932.9,False,46.7,351,2.0
1739.954,29.0,36.0,932.8,False,46.5,335,2.6
1799.99,29.0,36.0,932.8,False,46.2,317,1.9
1859.951,29.1,37.0,932.8,False,46.2,322,2.3
1919.956,29.1,36.0,932.6,False,47.3,281,1.7
1979.975,29.1,36.0,932.7,False,47.3,10,2.1
2039.984,29.1,36.0,932.8,False,46.9,268,2.3
2099.994,29.0,36.0,932.8,False,46.8,331,1.3
2159.994,29.0,36.0,932.9,False,46.8,315,1.0
2219.997,28.9,36.0,932.9,False,46.6,329,2.6
2279.99,28.9,37.0,932.8,False,45.9,322,2.6
2339.99,28.7,37.0,933.0,False,46.2,334,1.9
2399.997,28.7,37.0,932.8,False,46.2,348,2.1
2459.994,28.6,37.0,932.8,True,46.2,6,2.2
2519.994,28.7,37.0,932.9,False,46.0,290,2.2
2579.99,28.7,37.0,932.8,False,46.0,346,1.8
2639.991,28.7,37.0,933.0,False,46.6,295,1.6
2700.0,28.8,36.0,932.9,False,47.2,317,2.3
2759.99,28.9,36.0,932.8,False,47.4,40,2.4
2819.988,28.8,36.0,932.9,False,47.7,59,2.1
2879.998,28.8,36.0,932.8,False,47.6,318,2.3
2939.995,28.8,37.0,932.9,False,47.6,336,2.4
2999.998,28.9,37.0,932.9,False,47.7,307,2.3
3060.015,28.9,36.0,933.0,False,47.7,307,1.4
3120.004,29.0,36.0,933.0,False,47.5,350,1.4
3180.006,29.1,36.0,933.0,False,47.0,285,2.6
3240.003,29.0,36.0,932.9,False,46.5,313,1.9
3300.004,28.9,36.0,933.0,False,46.5,14,1.9
3359.997,28.9,36.0,933.0,False,47.2,3,2.1
3420.001,28.9,36.0,933.0,False,47.3,268,1.7
3480.006,29.0,36.0,932.8,False,47.4,29,1.8
3540.019,29.2,35.0,933.0,False,48.1,359,1.6
3600.043,29.3,35.0,932.9,False,48.1,120,0.7
3660.046,29.4,35.0,933.0,False,48.2,110,1.3
3720.057,29.5,35.0,932.9,False,48.2,31,2.0
3780.074,29.5,34.0,932.9,False,48.4,283,1.2
3840.068,29.4,35.0,933.0,False,48.6,286,1.3
3900.079,29.5,35.0,932.9,False,48.7,292,1.5
3960.072,29.5,35.0,932.9,False,48.7,115,1.7
4020.066,29.6,35.0,932.9,False,48.7,113,1.1
4080.101,29.6,34.0,932.8,False,49.0,288,0.9
4140.097,29.7,34.0,932.8,False,48.7,43,2.4
4200.125,29.6,34.0,932.9,False,48.2,308,1.1
4260.135,29.5,34.0,932.9,False,48.0,10,1.1
4320.145,29.6,34.0,932.9,False,48.1,119,1.6
4380.14,29.6,34.0,932.9,False,48.6,100,1.5
4440.143,29.6,33.0,932.8,False,48.2,1,1.5
4500.141,29.7,34.0,932.8,False,48.1,14,1.6
4560.142,29.8,33.0,932.7,False,48.0,321,1.3
4620.136,29.8,34.0,932.9,False,47.8,353,1.8
4680.167,29.8,34.0,932.9,False,47.6,194,1.4
4740.147,29.7,35.0,932.9,False,47.8,41,1.2
4800.151,29.7,35.0,933.0,False,48.3,0,0.9
4860.153,29.6,35.0,933.0,False,48.3,318,0.9
4920.145,29.6,35.0,932.9,False,48.2,271,2.0
4980.153,29.7,34.0,932.9,False,47.3,208,1.4
5040.168,29.8,35.0,932.9,False,47.3,58,0.9
5100.151,29.9,35.0,932.8,False,47.3,73,0.9
5160.148,30.0,35.0,932.8,False,46.9,326,1.1
5220.145,30.0,35.0,932.9,False,47.1,323,1.3
5280.147,30.0,35.0,932.9,False,46.5,324,1.8
5340.16,30.0,35.0,933.0,False,46.5,280,1.8
5400.154,29.9,35.0,932.9,False,45.7,354,0.7
5460.158,29.8,35.0,932.9,False,45.0,283,1.3
5520.161,29.7,34.0,933.0,False,44.8,355,2.4
5580.162,29.6,36.0,933.0,False,44.8,319,1.5
5640.149,29.5,36.0,932.8,False,44.3,343,1.5
5700.16,29.6,37.0,932.8,False,44.2,81,1.1
5760.162,29.6,36.0,932.9,False,44.3,91,1.0
5820.167,29.6,35.0,932.9,False,44.7,119,0.9
5880.2,29.6,35.0,932.9,False,45.0,274,1.4
5940.194,29.8,34.0,932.8,False,46.0,331,1.2
6000.182,29.9,35.0,932.8,False,46.3,339,1.7
6060.192,30.0,35.0,932.8,False,47.3,284,1.6
6120.215,30.1,35.0,932.9,False,48.0,319,1.1
6180.266,30.2,35.0,933.0,False,48.0,46,0.8
6240.234,30.3,33.0,932.9,False,47.7,303,0.8
6300.23,30.4,33.0,932.8,False,47.8,321,2.2
6360.222,30.5,32.0,932.8,False,48.0,306,1.4
6420.225,30.6,33.0,932.9,False,47.6,307,2.8
6480.231,30.4,33.0,932.8,False,46.2,244,1.9
6540.221,30.4,32.0,932.9,False,45.8,8,0.9
6600.231,30.1,33.0,932.9,False,44.9,281,0.9
6660.242,30.0,33.0,932.9,False,44.6,199,2.3
6720.235,29.8,33.0,932.9,False,44.1,155,2.5
6780.25,29.5,33.0,932.9,False,44.9,60,1.2
6840.264,29.5,33.0,932.9,False,45.2,316,1.2
6900.268,29.5,33.0,932.8,False,45.5,82,0.9
6960.271,29.6,33.0,932.9,False,45.5,227,1.0
7020.269,29.6,33.0,932.8,False,44.7,336,1.0
7080.269,29.6,33.0,932.9,False,44.5,177,1.4
7140.287,29.6,33.0,932.9,False,44.0,310,1.1
7200.301,29.5,33.0,932.9,False,43.9,282,0.9
7260.297,29.5,34.0,932.8,False,43.8,284,1.7
7320.298,29.4,34.0,932.9,False,43.7,252,1.2
7380.307,29.4,35.0,932.8,False,43.7,168,0.5
7440.303,29.4,35.0,932.7,False,43.8,159,0.9
7500.309,29.6,35.0,932.7,False,45.0,139,1.1
7560.303,29.8,34.0,932.6,False,45.9,128,1.1
7620.31,29.8,35.0,932.8,False,45.9,312,1.2
7680.311,30.0,34.0,932.8,False,45.5,306,2.0
7740.305,30.0,35.0,932.8,False,45.6,146,1.3
7800.307,30.0,33.0,932.9,False,46.2,99,0.9
7860.305,30.1,34.0,932.8,False,46.2,336,1.4
7920.316,30.0,35.0,932.9,False,46.5,321,1.2
7980.306,30.0,34.0,932.8,False,46.2,214,1.7
8040.305,29.9,34.0,932.8,False,46.5,274,2.9
8100.311,29.9,34.0,932.8,False,46.0,257,3.3
8160.314,29.9,34.0,932.8,False,45.7,292,2.7
8220.308,29.8,34.0,932.9,False,45.1,274,3.6
8280.317,29.8,35.0,932.7,False,44.3,149,2.1
8340.317,29.6,35.0,932.7,False,43.8,284,1.1
8400.314,29.6,34.0,932.8,False,43.8,248,1.2
8460.312,29.6,34.0,932.8,False,43.5,329,1.0
8520.32,29.4,34.0,932.7,False,43.5,322,2.3
8580.32,29.2,35.0,932.8,False,43.4,295,1.5
