Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3438.931,LEC,16,88.179,1.0,1.0,,,,29.989,28.398,,3410.708,3439.087,316.0,313.0,311.0,300.0,False,MEDIUM,1.0,True,Ferrari,3350.494,,1,2.0,False,,False,False
3524.327,LEC,16,85.396,2.0,1.0,,,27.707,29.265,28.424,3466.661,3495.926,3524.35,315.0,325.0,312.0,325.0,True,MEDIUM,2.0,True,Ferrari,3438.931,,1,2.0,False,,False,True
3609.506,LEC,16,85.179,3.0,1.0,,,27.679,29.001,28.499,3552.029,3581.03,3609.529,313.0,324.0,313.0,328.0,True,MEDIUM,3.0,True,Ferrari,3524.327,,1,2.0,False,,False,True
3694.316,LEC,16,84.81,4.0,1.0,,,27.653,28.883,28.274,3637.182,3666.065,3694.339,314.0,324.0,312.0,327.0,True,MEDIUM,4.0,True,Ferrari,3609.506,,1,2.0,False,,False,True
3778.919,LEC,16,84.603,5.0,1.0,,,27.63,28.79,28.183,3721.969,3750.759,3778.942,313.0,325.0,312.0,321.0,True,MEDIUM,5.0,True,Ferrari,3694.316,,1,2.0,False,,False,True
3863.582,LEC,16,84.663,6.0,1.0,,,27.596,28.945,28.122,3806.538,3835.483,3863.605,315.0,325.0,312.0,325.0,False,MEDIUM,6.0,True,Ferrari,3778.919,,1,2.0,False,,False,True
3948.016,LEC,16,84.434,7.0,1.0,,,27.645,28.701,28.088,3891.25,3919.951,3948.039,314.0,326.0,312.0,329.0,True,MEDIUM,7.0,True,Ferrari,3863.582,,1,2.0,False,,False,True
4032.585,LEC,16,84.569,8.0,1.0,,,27.557,28.771,28.241,3975.596,4004.367,4032.608,,325.0,313.0,333.0,False,MEDIUM,8.0,True,Ferrari,3948.016,,1,2.0,False,,False,True
4116.947,LEC,16,84.362,9.0,1.0,,,27.542,28.781,28.039,4060.15,4088.931,4116.97,,326.0,312.0,,True,MEDIUM,9.0,True,Ferrari,4032.585,,1,2.0,False,,False,True
4201.379,LEC,16,84.432,10.0,1.0,,,27.515,28.84,28.077,4144.485,4173.325,4201.402,,325.0,311.0,334.0,False,MEDIUM,10.0,True,Ferrari,4116.947,,1,2.0,False,,False,True
4286.225,LEC,16,84.846,11.0,1.0,,,27.633,28.951,28.262,4229.035,4257.986,4286.248,313.0,316.0,311.0,323.0,False,MEDIUM,11.0,True,Ferrari,4201.379,,1,2.0,False,,False,True
4371.141,LEC,16,84.916,12.0,1.0,,,27.68,28.971,28.265,4313.928,4342.899,4371.164,312.0,316.0,311.0,321.0,False,MEDIUM,12.0,True,Ferrari,4286.225,,1,2.0,False,,False,True
4456.67,LEC,16,85.529,13.0,1.0,,,27.812,29.177,28.54,4398.976,4428.153,4456.693,311.0,315.0,309.0,,False,MEDIUM,13.0,True,Ferrari,4371.141,,1,2.0,False,,False,True
4542.276,LEC,16,85.606,14.0,1.0,,,27.839,29.217,28.55,4484.532,4513.749,4542.299,312.0,314.0,310.0,320.0,False,MEDIUM,14.0,True,Ferrari,4456.67,,1,2.0,False,,False,True
4632.468,LEC,16,90.192,15.0,1.0,,4628.772,28.034,29.361,32.797,4570.333,4599.694,4632.491,,314.0,,318.0,False,MEDIUM,15.0,True,Ferrari,4542.276,,1,3.0,False,,False,False
4737.356,LEC,16,104.888,16.0,2.0,4653.191,,47.985,28.75,28.153,4680.476,4709.226,4737.379,313.0,314.0,313.0,284.0,False,HARD,1.0,True,Ferrari,4632.468,,1,7.0,False,,False,False
4821.626,LEC,16,84.27,17.0,2.0,,,27.458,28.73,28.082,4764.837,4793.567,4821.649,314.0,318.0,314.0,322.0,True,HARD,2.0,True,Ferrari,4737.356,,1,6.0,False,,False,True
4905.501,LEC,16,83.875,18.0,2.0,,,27.408,28.571,27.896,4849.057,4877.628,4905.524,316.0,327.0,315.0,329.0,True,HARD,3.0,True,Ferrari,4821.626,,1,6.0,False,,False,True
4989.704,LEC,16,84.203,19.0,2.0,,,27.354,28.722,28.127,4932.878,4961.6,4989.727,317.0,327.0,315.0,336.0,False,HARD,4.0,True,Ferrari,4905.501,,1,6.0,False,,False,True
5073.53,LEC,16,83.826,20.0,2.0,,,27.483,28.623,27.72,5017.21,5045.833,5073.553,315.0,327.0,315.0,325.0,True,HARD,5.0,True,Ferrari,4989.704,,1,5.0,False,,False,True
5157.41,LEC,16,83.88,21.0,2.0,,,27.423,28.725,27.732,5100.976,5129.701,5157.433,,318.0,315.0,335.0,False,HARD,6.0,True,Ferrari,5073.53,,1,5.0,False,,False,True
5241.178,LEC,16,83.768,22.0,2.0,,,27.358,28.484,27.926,5184.791,5213.275,5241.201,316.0,328.0,316.0,327.0,True,HARD,7.0,True,Ferrari,5157.41,,1,5.0,False,,False,True
5325.042,LEC,16,83.864,23.0,2.0,,,27.438,28.501,27.925,5268.639,5297.14,5325.065,318.0,319.0,315.0,326.0,False,HARD,8.0,True,Ferrari,5241.178,,1,3.0,False,,False,True
