Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
54.094,21.1,69.0,1019.1,False,49.4,27,1.1
114.088,21.1,68.0,1019.1,False,49.5,2,0.8
174.095,21.0,68.0,1019.2,False,50.0,3,0.9
234.083,21.0,68.0,1019.1,False,48.3,8,0.7
294.095,20.9,66.0,1019.1,False,48.4,107,1.2
354.092,21.0,66.0,1019.1,False,48.4,1,0.4
414.098,21.1,67.0,1019.1,False,48.0,329,1.3
474.09,21.0,67.0,1019.1,False,47.8,38,1.4
534.117,21.0,66.0,1019.0,False,48.0,9,1.0
594.11,21.2,66.0,1019.1,False,48.0,22,1.1
654.129,21.1,66.0,1019.0,False,48.0,353,1.3
714.124,21.1,68.0,1018.9,False,48.4,352,1.1
774.123,21.1,67.0,1019.0,False,48.0,348,1.0
834.175,21.1,67.0,1019.1,False,48.3,6,0.8
894.163,21.1,68.0,1019.0,False,48.1,27,1.1
954.181,21.1,68.0,1019.1,False,48.3,329,1.1
1014.191,21.1,67.0,1019.0,False,48.3,22,1.0
1074.203,21.2,67.0,1019.0,False,48.1,357,1.4
1134.199,21.1,67.0,1019.0,False,48.1,210,1.1
1194.2,21.2,66.0,1018.9,False,48.7,215,2.2
1254.224,21.3,66.0,1019.0,False,48.7,0,1.4
1314.231,21.3,66.0,1019.0,False,48.5,333,0.7
1374.229,21.3,67.0,1019.0,False,48.5,210,0.6
1434.221,21.2,67.0,1019.0,False,45.8,228,1.1
1494.224,21.2,68.0,1019.1,False,45.8,19,0.7
1554.231,21.3,68.0,1019.0,False,45.8,233,0.7
1614.229,21.3,69.0,1019.0,False,46.4,237,0.8
1674.238,21.3,69.0,1019.1,False,46.6,213,1.5
1734.23,21.2,69.0,1019.0,False,46.6,0,2.3
1794.23,21.2,69.0,1019.0,False,47.3,0,0.6
1854.232,21.2,68.0,1019.0,False,47.9,225,0.0
1914.231,21.2,68.0,1018.9,False,47.3,9,0.4
1974.228,21.4,67.0,1018.9,False,47.4,7,1.9
2034.237,21.3,67.0,1019.0,False,47.4,358,1.1
2094.239,21.3,67.0,1019.0,False,47.7,355,0.7
2154.235,21.3,67.0,1019.0,False,48.6,213,0.9
2214.24,21.2,67.0,1018.9,False,49.2,337,0.9
2274.234,21.3,67.0,1019.0,False,48.9,204,0.7
2334.242,21.3,68.0,1019.0,False,48.5,229,0.9
2394.241,21.4,68.0,1018.9,False,48.7,211,0.8
2454.231,21.5,67.0,1018.9,False,48.7,343,0.6
