Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3888.012,VER,1,123.282,1.0,1.0,,,,55.474,31.348,,3856.765,3888.065,339.0,173.0,209.0,293.0,False,SOFT,1.0,True,Red Bull Racing,3764.5,2022-08-28 13:03:44.580,12,9.0,False,,False,False
4027.529,VER,1,139.517,2.0,1.0,,,32.009,64.504,43.004,3920.074,3984.578,4027.582,321.0,143.0,163.0,313.0,True,SOFT,2.0,True,Red Bull Racing,3888.012,2022-08-28 13:05:48.092,124,8.0,False,,False,False
4211.554,VER,1,,3.0,1.0,,,47.227,83.243,53.575,4074.789,4158.074,4211.678,213.0,109.0,132.0,287.0,False,SOFT,3.0,True,Red Bull Racing,4027.529,2022-08-28 13:08:07.609,4,8.0,False,,False,False
4388.004,VER,1,,4.0,1.0,,,48.681,78.407,49.372,4260.371,4338.781,4388.213,149.0,85.0,214.0,278.0,False,SOFT,4.0,True,Red Bull Racing,4211.554,2022-08-28 13:11:11.634,41,8.0,False,,False,False
4501.955,VER,1,113.951,5.0,1.0,,,32.124,51.49,30.337,4420.181,4471.671,4502.008,321.0,187.0,209.0,313.0,True,SOFT,5.0,True,Red Bull Racing,4388.004,2022-08-28 13:14:08.084,1,6.0,False,,False,True
4615.703,VER,1,113.748,6.0,1.0,,,32.15,51.344,30.254,4534.158,4585.502,4615.756,323.0,183.0,211.0,311.0,True,SOFT,6.0,True,Red Bull Racing,4501.955,2022-08-28 13:16:02.035,1,5.0,False,,False,True
4727.657,VER,1,111.954,7.0,1.0,,,31.671,49.935,30.348,4647.427,4697.362,4727.71,339.0,188.0,211.0,312.0,True,SOFT,7.0,True,Red Bull Racing,4615.703,2022-08-28 13:17:55.783,1,4.0,False,,False,True
4840.298,VER,1,112.641,8.0,1.0,,,31.665,50.392,30.584,4759.375,4809.767,4840.351,342.0,187.0,208.0,310.0,False,SOFT,8.0,True,Red Bull Racing,4727.657,2022-08-28 13:19:47.737,1,3.0,False,,False,True
4953.83,VER,1,113.532,9.0,1.0,,,32.256,50.63,30.646,4872.607,4923.237,4953.883,320.0,186.0,209.0,308.0,False,SOFT,9.0,True,Red Bull Racing,4840.298,2022-08-28 13:21:40.378,1,3.0,False,,False,True
5067.799,VER,1,113.969,10.0,1.0,,,32.284,50.975,30.71,4986.167,5037.142,5067.852,,179.0,209.0,311.0,False,SOFT,10.0,True,Red Bull Racing,4953.83,2022-08-28 13:23:33.910,1,3.0,False,,False,True
