Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3845.876,VER,1,98.082,1.0,1.0,,,,30.36,29.775,,3816.179,3845.969,281.0,298.0,290.0,301.0,False,MEDIUM,1.0,True,Red Bull Racing,3747.563,2022-03-27 17:03:27.573,1,3.0,False,,False,False
3941.151,VER,1,95.275,2.0,1.0,,,35.387,30.255,29.633,3881.334,3911.589,3941.222,279.0,300.0,291.0,302.0,True,MEDIUM,2.0,True,Red Bull Racing,3845.876,2022-03-27 17:05:05.886,1,3.0,False,,False,True
4036.041,VER,1,94.89,3.0,1.0,,,35.145,30.204,29.541,3976.367,4006.571,4036.112,282.0,301.0,290.0,304.0,True,MEDIUM,3.0,True,Red Bull Racing,3941.151,2022-03-27 17:06:41.161,1,3.0,False,,False,True
4130.741,VER,1,94.7,4.0,1.0,,,35.025,30.238,29.437,4071.137,4101.375,4130.812,,302.0,291.0,307.0,True,MEDIUM,4.0,True,Red Bull Racing,4036.041,2022-03-27 17:08:16.051,1,3.0,False,,False,True
4225.55,VER,1,94.809,5.0,1.0,,,35.107,30.147,29.555,4165.919,4196.066,4225.621,,303.0,290.0,307.0,False,MEDIUM,5.0,True,Red Bull Racing,4130.741,2022-03-27 17:09:50.751,1,3.0,False,,False,True
4320.39,VER,1,94.84,6.0,1.0,,,35.157,30.156,29.527,4260.778,4290.934,4320.461,284.0,303.0,291.0,309.0,False,MEDIUM,6.0,True,Red Bull Racing,4225.55,2022-03-27 17:11:25.560,1,3.0,False,,False,True
4415.024,VER,1,94.634,7.0,1.0,,,35.083,30.108,29.443,4355.544,4385.652,4415.095,282.0,304.0,291.0,307.0,True,MEDIUM,7.0,True,Red Bull Racing,4320.39,2022-03-27 17:13:00.400,1,3.0,False,,False,True
4509.845,VER,1,94.821,8.0,1.0,,,35.108,30.194,29.519,4450.203,4480.397,4509.916,284.0,304.0,291.0,307.0,False,MEDIUM,8.0,True,Red Bull Racing,4415.024,2022-03-27 17:14:35.034,1,3.0,False,,False,True
4604.677,VER,1,94.832,9.0,1.0,,,35.15,30.248,29.434,4545.066,4575.314,4604.748,281.0,304.0,291.0,307.0,False,MEDIUM,9.0,True,Red Bull Racing,4509.845,2022-03-27 17:16:09.855,1,3.0,False,,False,True
4699.929,VER,1,95.252,10.0,1.0,,,35.219,30.413,29.62,4639.967,4670.38,4700.0,282.0,303.0,291.0,306.0,False,MEDIUM,10.0,True,Red Bull Racing,4604.677,2022-03-27 17:17:44.687,1,3.0,False,,False,True
