Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3892.457,VER,1,110.456,1.0,1.0,,,,43.217,25.646,,3866.913,3892.569,200.0,215.0,317.0,320.0,False,MEDIUM,1.0,True,Red Bull Racing,3781.758,2023-04-30 11:04:03.228,12,2.0,False,,False,False
4000.164,VER,1,107.707,2.0,1.0,,,38.431,43.642,25.634,3930.917,3974.559,4000.193,194.0,212.0,318.0,322.0,True,MEDIUM,2.0,True,Red Bull Racing,3892.457,2023-04-30 11:05:53.927,1,2.0,False,,False,True
4107.841,VER,1,107.677,3.0,1.0,,,38.493,43.718,25.466,4038.686,4082.404,4107.87,196.0,203.0,342.0,322.0,True,MEDIUM,3.0,True,Red Bull Racing,4000.164,2023-04-30 11:07:41.634,1,1.0,False,,False,True
4214.949,VER,1,107.108,4.0,1.0,,,37.933,43.372,25.803,4145.803,4189.175,4214.978,197.0,209.0,311.0,316.0,True,MEDIUM,4.0,True,Red Bull Racing,4107.841,2023-04-30 11:09:29.311,1,1.0,False,,False,True
4322.425,VER,1,107.476,5.0,1.0,,,38.284,43.414,25.778,4253.262,4296.676,4322.454,203.0,203.0,311.0,316.0,False,MEDIUM,5.0,True,Red Bull Racing,4214.949,2023-04-30 11:11:16.419,1,1.0,False,,False,True
4429.627,VER,1,107.202,6.0,1.0,,,38.262,43.24,25.7,4360.716,4403.956,4429.656,201.0,209.0,313.0,317.0,False,MEDIUM,6.0,True,Red Bull Racing,4322.425,2023-04-30 11:13:03.895,1,1.0,False,,False,True
4536.622,VER,1,106.995,7.0,1.0,,,38.268,43.032,25.695,4467.924,4510.956,4536.651,206.0,212.0,314.0,317.0,True,MEDIUM,7.0,True,Red Bull Racing,4429.627,2023-04-30 11:14:51.097,1,1.0,False,,False,True
4643.423,VER,1,106.801,8.0,1.0,,,38.038,43.034,25.729,4574.689,4617.723,4643.452,,217.0,314.0,316.0,True,MEDIUM,8.0,True,Red Bull Racing,4536.622,2023-04-30 11:16:38.092,1,1.0,False,,False,True
4750.367,VER,1,106.944,9.0,1.0,,,37.979,43.119,25.846,4681.431,4724.55,4750.396,,220.0,314.0,317.0,False,MEDIUM,9.0,True,Red Bull Racing,4643.423,2023-04-30 11:18:24.893,1,1.0,False,,False,True
4861.145,VER,1,110.778,10.0,1.0,,4859.833,37.936,43.428,29.414,4788.332,4831.76,4861.174,211.0,216.0,,317.0,False,MEDIUM,10.0,True,Red Bull Racing,4750.367,2023-04-30 11:20:11.837,12,3.0,False,,False,False
5024.555,VER,1,,11.0,2.0,4880.582,,66.403,58.029,38.926,4927.691,4985.658,5024.626,140.0,139.0,210.0,203.0,False,HARD,1.0,True,Red Bull Racing,4861.145,2023-04-30 11:22:02.615,24,7.0,False,,False,False
5178.782,VER,1,,12.0,2.0,,,53.777,62.06,38.416,5078.407,5140.437,5178.811,119.0,184.0,213.0,263.0,False,HARD,2.0,True,Red Bull Racing,5024.555,2023-04-30 11:24:46.025,4,3.0,False,,False,False
5342.966,VER,1,,13.0,2.0,,,56.452,65.618,42.153,5235.326,5300.934,5343.121,74.0,53.0,291.0,169.0,False,HARD,3.0,True,Red Bull Racing,5178.782,2023-04-30 11:27:20.252,41,3.0,False,,False,False
5449.902,VER,1,106.936,14.0,2.0,,,38.813,42.577,25.546,5381.808,5424.385,5449.931,200.0,215.0,314.0,319.0,False,HARD,4.0,True,Red Bull Racing,5342.966,2023-04-30 11:30:04.436,1,2.0,False,,False,True
5555.589,VER,1,105.687,15.0,2.0,,,37.68,42.565,25.442,5487.611,5530.176,5555.618,199.0,218.0,318.0,321.0,True,HARD,5.0,True,Red Bull Racing,5449.902,2023-04-30 11:31:51.372,1,2.0,False,,False,True
5661.086,VER,1,105.497,16.0,2.0,,,37.64,42.482,25.375,5593.258,5635.74,5661.115,208.0,223.0,318.0,322.0,True,HARD,6.0,True,Red Bull Racing,5555.589,2023-04-30 11:33:37.059,1,2.0,False,,False,True
5766.584,VER,1,105.498,17.0,2.0,,,37.613,42.512,25.373,5698.728,5741.24,5766.613,205.0,218.0,319.0,321.0,False,HARD,7.0,True,Red Bull Racing,5661.086,2023-04-30 11:35:22.556,12,2.0,False,,False,True
5872.009,VER,1,105.425,18.0,2.0,,,37.403,42.605,25.417,5804.016,5846.621,5872.038,204.0,223.0,324.0,321.0,True,HARD,8.0,True,Red Bull Racing,5766.584,2023-04-30 11:37:08.054,1,2.0,False,,False,True
5977.669,VER,1,105.66,19.0,2.0,,,37.513,42.638,25.509,5909.551,5952.189,5977.698,,216.0,317.0,322.0,False,HARD,9.0,True,Red Bull Racing,5872.009,2023-04-30 11:38:53.479,1,2.0,False,,False,True
6083.115,VER,1,105.446,20.0,2.0,,,37.256,42.789,25.401,6014.954,6057.743,6083.144,203.0,213.0,320.0,323.0,False,HARD,10.0,True,Red Bull Racing,5977.669,2023-04-30 11:40:39.139,1,2.0,False,,False,True
6188.908,VER,1,105.793,21.0,2.0,,,37.631,42.759,25.403,6120.775,6163.534,6188.937,204.0,218.0,319.0,323.0,False,HARD,11.0,True,Red Bull Racing,6083.115,2023-04-30 11:42:24.585,1,2.0,False,,False,True
6294.578,VER,1,105.67,22.0,2.0,,,37.564,42.666,25.44,6226.501,6269.167,6294.607,203.0,221.0,319.0,323.0,False,HARD,12.0,True,Red Bull Racing,6188.908,2023-04-30 11:44:10.378,1,2.0,False,,False,True
6400.48,VER,1,105.902,23.0,2.0,,,37.754,42.708,25.44,6332.361,6375.069,6400.509,205.0,221.0,319.0,322.0,False,HARD,13.0,True,Red Bull Racing,6294.578,2023-04-30 11:45:56.048,1,2.0,False,,False,True
6506.218,VER,1,105.738,24.0,2.0,,,37.626,42.742,25.37,6438.135,6480.877,6506.247,209.0,217.0,319.0,322.0,False,HARD,14.0,True,Red Bull Racing,6400.48,2023-04-30 11:47:41.950,1,2.0,False,,False,True
6611.875,VER,1,105.657,25.0,2.0,,,37.575,42.763,25.319,6543.822,6586.585,6611.904,207.0,217.0,319.0,322.0,False,HARD,15.0,True,Red Bull Racing,6506.218,2023-04-30 11:49:27.688,1,2.0,False,,False,True
6717.73,VER,1,105.855,26.0,2.0,,,37.711,42.747,25.397,6649.615,6692.362,6717.759,206.0,217.0,319.0,322.0,False,HARD,16.0,True,Red Bull Racing,6611.875,2023-04-30 11:51:13.345,1,2.0,False,,False,True
6823.355,VER,1,105.625,27.0,2.0,,,37.442,42.683,25.5,6755.201,6797.884,6823.384,205.0,224.0,317.0,321.0,False,HARD,17.0,True,Red Bull Racing,6717.73,2023-04-30 11:52:59.200,1,2.0,False,,False,True
6929.049,VER,1,105.694,28.0,2.0,,,37.53,42.713,25.451,6860.914,6903.627,6929.078,202.0,222.0,317.0,322.0,False,HARD,18.0,True,Red Bull Racing,6823.355,2023-04-30 11:54:44.825,1,2.0,False,,False,True
7035.414,VER,1,106.365,29.0,2.0,,,38.141,42.744,25.48,6967.219,7009.963,7035.443,210.0,220.0,316.0,321.0,False,HARD,19.0,True,Red Bull Racing,6929.049,2023-04-30 11:56:30.519,1,2.0,False,,False,True
7140.989,VER,1,105.575,30.0,2.0,,,37.441,42.741,25.393,7072.884,7115.625,7141.018,213.0,219.0,317.0,321.0,False,HARD,20.0,True,Red Bull Racing,7035.414,2023-04-30 11:58:16.884,1,2.0,False,,False,True
7246.337,VER,1,105.348,31.0,2.0,,,37.375,42.564,25.409,7178.393,7220.957,7246.366,210.0,218.0,317.0,322.0,True,HARD,21.0,True,Red Bull Racing,7140.989,2023-04-30 12:00:02.459,1,2.0,False,,False,True
