Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3808.801,VER,1,83.08,1.0,1.0,,,,25.105,31.257,,3777.649,3808.914,250.0,267.0,274.0,300.0,False,MEDIUM,1.0,True,Red Bull Racing,3725.478,2023-06-18 18:03:05.484,1,1.0,False,,False,False
3886.876,VER,1,78.075,2.0,1.0,,,21.686,25.051,31.338,3830.522,3855.573,3886.911,243.0,270.0,275.0,301.0,True,MEDIUM,2.0,True,Red Bull Racing,3808.801,2023-06-18 18:04:28.807,1,1.0,False,,False,True
3964.643,VER,1,77.767,3.0,1.0,,,21.626,24.909,31.232,3908.537,3933.446,3964.678,246.0,271.0,276.0,300.0,True,MEDIUM,3.0,True,Red Bull Racing,3886.876,2023-06-18 18:05:46.882,1,1.0,False,,False,True
4041.846,VER,1,77.203,4.0,1.0,,,21.438,24.716,31.049,3986.116,4010.832,4041.881,250.0,269.0,276.0,301.0,True,MEDIUM,4.0,True,Red Bull Racing,3964.643,2023-06-18 18:07:04.649,1,1.0,False,,False,True
4119.217,VER,1,77.371,5.0,1.0,,,21.493,24.718,31.16,4063.374,4088.092,4119.252,,268.0,275.0,302.0,False,MEDIUM,5.0,True,Red Bull Racing,4041.846,2023-06-18 18:08:21.852,1,1.0,False,,False,True
4196.824,VER,1,77.607,6.0,1.0,,,21.609,24.763,31.235,4140.861,4165.624,4196.859,239.0,272.0,275.0,301.0,False,MEDIUM,6.0,True,Red Bull Racing,4119.217,2023-06-18 18:09:39.223,1,1.0,False,,False,True
4274.389,VER,1,77.565,7.0,1.0,,,21.6,24.77,31.195,4218.459,4243.229,4274.424,238.0,272.0,276.0,300.0,False,MEDIUM,7.0,True,Red Bull Racing,4196.824,2023-06-18 18:10:56.830,12,1.0,False,,False,True
4367.044,VER,1,92.655,8.0,1.0,,,28.067,33.169,31.419,4302.491,4335.66,4367.079,172.0,229.0,275.0,302.0,False,MEDIUM,8.0,True,Red Bull Racing,4274.389,2023-06-18 18:12:14.395,2671,1.0,False,,False,False
4444.539,VER,1,77.495,9.0,1.0,,,21.715,24.787,30.993,4388.794,4413.581,4444.574,238.0,269.0,274.0,303.0,False,MEDIUM,9.0,True,Red Bull Racing,4367.044,2023-06-18 18:13:47.050,1,1.0,False,,False,True
4521.898,VER,1,77.359,10.0,1.0,,,21.577,24.746,31.036,4466.151,4490.897,4521.933,239.0,269.0,276.0,302.0,False,MEDIUM,10.0,True,Red Bull Racing,4444.539,2023-06-18 18:15:04.545,1,1.0,False,,False,True
4599.166,VER,1,77.268,11.0,1.0,,,21.555,24.68,31.033,4543.488,4568.168,4599.201,240.0,271.0,276.0,302.0,False,MEDIUM,11.0,True,Red Bull Racing,4521.898,2023-06-18 18:16:21.904,1,1.0,False,,False,True
4692.358,VER,1,93.192,12.0,1.0,,4670.274,21.533,24.637,47.022,4620.734,4645.371,4692.393,,272.0,,302.0,False,MEDIUM,12.0,True,Red Bull Racing,4599.166,2023-06-18 18:17:39.172,124,1.0,False,,False,False
4842.269,VER,1,149.911,13.0,2.0,4693.899,,42.511,56.572,50.828,4734.904,4791.476,4842.304,89.0,113.0,184.0,131.0,False,HARD,1.0,True,Red Bull Racing,4692.358,2023-06-18 18:19:12.364,4,1.0,False,,False,False
4966.908,VER,1,124.639,14.0,2.0,,,33.84,46.037,44.762,4876.144,4922.181,4966.943,153.0,149.0,161.0,189.0,False,HARD,2.0,True,Red Bull Racing,4842.269,2023-06-18 18:21:42.275,4,1.0,False,,False,False
5081.585,VER,1,114.677,15.0,2.0,,,31.311,40.75,42.616,4998.254,5039.004,5081.62,135.0,141.0,240.0,215.0,False,HARD,3.0,True,Red Bull Racing,4966.908,2023-06-18 18:23:46.914,4,1.0,False,,False,False
5216.49,VER,1,134.905,16.0,2.0,,,30.652,35.302,68.951,5112.272,5147.574,5216.525,141.0,214.0,276.0,93.0,False,HARD,4.0,True,Red Bull Racing,5081.585,2023-06-18 18:25:41.591,41,1.0,False,,False,False
5293.635,VER,1,77.145,17.0,2.0,,,21.405,24.615,31.125,5237.93,5262.545,5293.67,245.0,269.0,277.0,302.0,True,HARD,5.0,True,Red Bull Racing,5216.49,2023-06-18 18:27:56.496,1,1.0,False,,False,True
5370.317,VER,1,76.682,18.0,2.0,,,21.274,24.503,30.905,5314.944,5339.447,5370.352,246.0,271.0,277.0,301.0,True,HARD,6.0,True,Red Bull Racing,5293.635,2023-06-18 18:29:13.641,1,1.0,False,,False,True
5446.947,VER,1,76.63,19.0,2.0,,,21.238,24.441,30.951,5391.59,5416.031,5446.982,244.0,271.0,277.0,301.0,True,HARD,7.0,True,Red Bull Racing,5370.317,2023-06-18 18:30:30.323,1,1.0,False,,False,True
5523.554,VER,1,76.607,20.0,2.0,,,21.224,24.519,30.864,5468.206,5492.725,5523.589,248.0,271.0,277.0,301.0,True,HARD,8.0,True,Red Bull Racing,5446.947,2023-06-18 18:31:46.953,1,1.0,False,,False,True
5600.206,VER,1,76.652,21.0,2.0,,,21.244,24.464,30.944,5544.833,5569.297,5600.241,252.0,271.0,276.0,302.0,False,HARD,9.0,True,Red Bull Racing,5523.554,2023-06-18 18:33:03.560,1,1.0,False,,False,True
5676.903,VER,1,76.697,22.0,2.0,,,21.246,24.538,30.913,5621.487,5646.025,5676.938,249.0,269.0,276.0,302.0,False,HARD,10.0,True,Red Bull Racing,5600.206,2023-06-18 18:34:20.212,1,1.0,False,,False,True
5753.849,VER,1,76.946,23.0,2.0,,,21.256,24.432,31.258,5698.194,5722.626,5753.884,251.0,271.0,275.0,302.0,False,HARD,11.0,True,Red Bull Racing,5676.903,2023-06-18 18:35:36.909,1,1.0,False,,False,True
5830.49,VER,1,76.641,24.0,2.0,,,21.272,24.504,30.865,5775.156,5799.66,5830.525,252.0,271.0,276.0,302.0,False,HARD,12.0,True,Red Bull Racing,5753.849,2023-06-18 18:36:53.855,1,1.0,False,,False,True
5907.133,VER,1,76.643,25.0,2.0,,,21.254,24.457,30.932,5851.779,5876.236,5907.168,251.0,269.0,277.0,298.0,False,HARD,13.0,True,Red Bull Racing,5830.49,2023-06-18 18:38:10.496,1,1.0,False,,False,True
5983.918,VER,1,76.785,26.0,2.0,,,21.341,24.509,30.935,5928.509,5953.018,5983.953,250.0,269.0,278.0,302.0,False,HARD,14.0,True,Red Bull Racing,5907.133,2023-06-18 18:39:27.139,1,1.0,False,,False,True
6060.846,VER,1,76.928,27.0,2.0,,,21.3,24.656,30.972,6005.253,6029.909,6060.881,,269.0,277.0,301.0,False,HARD,15.0,True,Red Bull Racing,5983.918,2023-06-18 18:40:43.924,1,1.0,False,,False,True
6137.85,VER,1,77.004,28.0,2.0,,,21.266,24.706,31.032,6082.147,6106.853,6137.885,,270.0,276.0,302.0,False,HARD,16.0,True,Red Bull Racing,6060.846,2023-06-18 18:42:00.852,1,1.0,False,,False,True
6214.657,VER,1,76.807,29.0,2.0,,,21.34,24.598,30.869,6159.225,6183.823,6214.692,,272.0,278.0,302.0,False,HARD,17.0,True,Red Bull Racing,6137.85,2023-06-18 18:43:17.856,12,1.0,False,,False,True
6291.673,VER,1,77.016,30.0,2.0,,,21.355,24.658,31.003,6236.047,6260.705,6291.708,,270.0,278.0,300.0,False,HARD,18.0,True,Red Bull Racing,6214.657,2023-06-18 18:44:34.663,1,1.0,False,,False,True
6368.522,VER,1,76.849,31.0,2.0,,,21.296,24.554,30.999,6313.004,6337.558,6368.557,251.0,271.0,278.0,302.0,False,HARD,19.0,True,Red Bull Racing,6291.673,2023-06-18 18:45:51.679,1,1.0,False,,False,True
6445.44,VER,1,76.918,32.0,2.0,,,21.435,24.563,30.92,6389.992,6414.555,6445.475,,273.0,279.0,302.0,False,HARD,20.0,True,Red Bull Racing,6368.522,2023-06-18 18:47:08.528,1,1.0,False,,False,True
6522.27,VER,1,76.83,33.0,2.0,,,21.367,24.511,30.952,6466.842,6491.353,6522.305,252.0,272.0,279.0,303.0,False,HARD,21.0,True,Red Bull Racing,6445.44,2023-06-18 18:48:25.446,1,1.0,False,,False,True
6599.324,VER,1,77.054,34.0,2.0,,,21.46,24.588,31.006,6543.765,6568.353,6599.359,,274.0,278.0,303.0,False,HARD,22.0,True,Red Bull Racing,6522.27,2023-06-18 18:49:42.276,1,1.0,False,,False,True
6676.549,VER,1,77.225,35.0,2.0,,,21.433,24.666,31.126,6620.792,6645.458,6676.584,253.0,274.0,277.0,302.0,False,HARD,23.0,True,Red Bull Racing,6599.324,2023-06-18 18:50:59.330,12,1.0,False,,False,True
6754.314,VER,1,77.765,36.0,2.0,,,22.06,24.706,30.999,6698.644,6723.35,6754.349,251.0,274.0,278.0,302.0,False,HARD,24.0,True,Red Bull Racing,6676.549,2023-06-18 18:52:16.555,21,1.0,False,,False,True
6831.408,VER,1,77.094,37.0,2.0,,,21.37,24.595,31.129,6775.719,6800.314,6831.443,253.0,274.0,278.0,303.0,False,HARD,25.0,True,Red Bull Racing,6754.314,2023-06-18 18:53:34.320,1,1.0,False,,False,True
6908.419,VER,1,77.011,38.0,2.0,,,21.414,24.626,30.971,6852.857,6877.483,6908.454,,274.0,278.0,303.0,False,HARD,26.0,True,Red Bull Racing,6831.408,2023-06-18 18:54:51.414,1,1.0,False,,False,True
