Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3814.672,VER,1,91.585,1.0,1.0,,,,28.929,30.478,,3786.412,3816.927,266.0,258.0,274.0,205.0,False,SOFT,1.0,True,Red Bull Racing,3724.96,2023-08-27 13:03:05.334,1,1.0,False,,False,False
3924.644,VER,1,109.972,2.0,1.0,,3925.519,36.33,36.685,36.957,3853.152,3889.837,3926.794,211.0,211.0,,207.0,False,SOFT,2.0,True,Red Bull Racing,3814.672,2023-08-27 13:04:35.046,1,2.0,False,,False,False
4033.302,VER,1,108.658,3.0,2.0,3945.581,,49.822,30.905,27.931,3976.616,4007.521,4035.452,255.0,256.0,286.0,,False,INTERMEDIATE,1.0,True,Red Bull Racing,3924.644,2023-08-27 13:06:25.018,1,5.0,False,,False,False
4118.553,VER,1,85.251,4.0,2.0,,,29.996,29.479,25.776,4065.448,4094.927,4120.703,269.0,263.0,293.0,252.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,4033.302,2023-08-27 13:08:13.676,1,4.0,False,,False,True
4202.014,VER,1,83.461,5.0,2.0,,,28.478,29.064,25.919,4149.181,4178.245,4204.164,282.0,260.0,297.0,279.0,True,INTERMEDIATE,3.0,True,Red Bull Racing,4118.553,2023-08-27 13:09:38.927,1,4.0,False,,False,True
4284.517,VER,1,82.503,6.0,2.0,,,28.276,28.735,25.492,4232.44,4261.175,4286.667,280.0,262.0,293.0,296.0,True,INTERMEDIATE,4.0,True,Red Bull Racing,4202.014,2023-08-27 13:11:02.388,1,3.0,False,,False,True
4366.633,VER,1,82.116,7.0,2.0,,,27.984,28.882,25.25,4314.651,4343.533,4368.783,278.0,261.0,289.0,284.0,True,INTERMEDIATE,5.0,True,Red Bull Racing,4284.517,2023-08-27 13:12:24.891,1,2.0,False,,False,True
4449.865,VER,1,83.232,8.0,2.0,,,28.241,29.497,25.494,4397.024,4426.521,4452.015,280.0,261.0,290.0,281.0,False,INTERMEDIATE,6.0,True,Red Bull Racing,4366.633,2023-08-27 13:13:47.007,1,2.0,False,,False,True
4533.178,VER,1,83.313,9.0,2.0,,,28.053,29.698,25.562,4480.068,4509.766,4535.328,279.0,262.0,289.0,,False,INTERMEDIATE,7.0,True,Red Bull Racing,4449.865,2023-08-27 13:15:10.239,1,2.0,False,,False,True
4616.876,VER,1,83.698,10.0,2.0,,,28.262,30.004,25.432,4563.59,4593.594,4619.026,278.0,261.0,290.0,278.0,False,INTERMEDIATE,8.0,True,Red Bull Racing,4533.178,2023-08-27 13:16:33.552,1,2.0,False,,False,True
4703.893,VER,1,87.017,11.0,2.0,,4704.474,28.285,30.123,28.609,4647.311,4677.434,4706.043,279.0,262.0,,285.0,False,INTERMEDIATE,9.0,True,Red Bull Racing,4616.876,2023-08-27 13:17:57.250,1,2.0,False,,False,False
4801.927,VER,1,98.034,12.0,3.0,4723.77,,46.13,27.928,23.976,4752.173,4780.101,4804.077,281.0,261.0,291.0,,False,SOFT,1.0,True,Red Bull Racing,4703.893,2023-08-27 13:19:24.267,1,2.0,False,,False,False
4880.702,VER,1,78.775,13.0,3.0,,,27.13,28.012,23.633,4831.207,4859.219,4882.852,282.0,262.0,291.0,283.0,True,SOFT,2.0,True,Red Bull Racing,4801.927,2023-08-27 13:21:02.301,1,1.0,False,,False,True
4958.252,VER,1,77.55,14.0,3.0,,,26.683,27.606,23.261,4909.535,4937.141,4960.402,283.0,263.0,292.0,274.0,True,SOFT,3.0,True,Red Bull Racing,4880.702,2023-08-27 13:22:21.076,1,1.0,False,,False,True
5035.182,VER,1,76.93,15.0,3.0,,,26.612,27.153,23.165,4987.014,5014.167,5037.332,,263.0,292.0,289.0,True,SOFT,4.0,True,Red Bull Racing,4958.252,2023-08-27 13:23:38.626,1,1.0,False,,False,True
5122.097,VER,1,86.915,16.0,3.0,,,26.101,28.078,32.736,5063.433,5091.511,5124.247,,261.0,172.0,,False,SOFT,5.0,True,Red Bull Racing,5035.182,2023-08-27 13:24:55.556,124,1.0,False,,False,False
