Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3862.976,VER,1,119.857,1.0,1.0,,3860.007,,60.96,35.62,,3827.462,3863.022,294.0,178.0,,207.0,False,SOFT,4.0,False,Red Bull Racing,3742.839,2023-11-05 17:03:22.842,124,1.0,False,,False,False
4006.332,VER,1,143.356,2.0,2.0,3878.647,4003.349,44.083,63.234,36.039,3907.084,3970.318,4006.357,152.0,164.0,,,False,SOFT,5.0,False,Red Bull Racing,3862.976,2023-11-05 17:05:22.979,45,1.0,False,,False,False
5531.454,VER,1,,3.0,3.0,5405.989,,,49.786,49.011,,5482.613,5531.565,271.0,218.0,71.0,,False,SOFT,4.0,False,Red Bull Racing,5400.364,2023-11-05 17:31:00.367,1,1.0,False,,False,False
5664.124,VER,1,132.67,4.0,3.0,,,76.382,38.838,17.45,5607.861,5646.699,5664.149,287.0,239.0,294.0,208.0,True,SOFT,5.0,False,Red Bull Racing,5531.454,2023-11-05 17:33:11.457,1,1.0,False,,False,True
5739.869,VER,1,75.745,5.0,3.0,,,19.651,38.648,17.446,5683.8,5722.448,5739.894,298.0,238.0,295.0,277.0,True,SOFT,6.0,False,Red Bull Racing,5664.124,2023-11-05 17:35:24.127,1,1.0,False,,False,True
5815.416,VER,1,75.547,6.0,3.0,,,19.715,38.471,17.361,5759.609,5798.08,5815.441,299.0,241.0,296.0,275.0,True,SOFT,7.0,False,Red Bull Racing,5739.869,2023-11-05 17:36:39.872,1,1.0,False,,False,True
5891.007,VER,1,75.591,7.0,3.0,,,19.596,38.586,17.409,5835.037,5873.623,5891.032,,244.0,296.0,284.0,False,SOFT,8.0,False,Red Bull Racing,5815.416,2023-11-05 17:37:55.419,1,1.0,False,,False,True
5966.871,VER,1,75.864,8.0,3.0,,,19.615,38.746,17.503,5910.647,5949.393,5966.896,297.0,242.0,295.0,298.0,False,SOFT,9.0,False,Red Bull Racing,5891.007,2023-11-05 17:39:11.010,1,1.0,False,,False,True
6043.04,VER,1,76.169,9.0,3.0,,,19.722,38.984,17.463,5986.618,6025.602,6043.065,293.0,243.0,298.0,275.0,False,SOFT,10.0,False,Red Bull Racing,5966.871,2023-11-05 17:40:26.874,1,1.0,False,,False,True
6119.029,VER,1,75.989,10.0,3.0,,,19.626,38.882,17.481,6062.691,6101.573,6119.054,297.0,241.0,298.0,283.0,False,SOFT,11.0,False,Red Bull Racing,6043.04,2023-11-05 17:41:43.043,1,1.0,False,,False,True
6195.301,VER,1,76.272,11.0,3.0,,,19.709,39.073,17.49,6138.763,6177.836,6195.326,,241.0,298.0,279.0,False,SOFT,12.0,False,Red Bull Racing,6119.029,2023-11-05 17:42:59.032,1,1.0,False,,False,True
6271.18,VER,1,75.879,12.0,3.0,,,19.615,38.779,17.485,6214.941,6253.72,6271.205,299.0,245.0,297.0,288.0,False,SOFT,13.0,False,Red Bull Racing,6195.301,2023-11-05 17:44:15.304,1,1.0,False,,False,True
6347.479,VER,1,76.299,13.0,3.0,,,19.715,38.924,17.66,6290.92,6329.844,6347.504,,242.0,298.0,283.0,False,SOFT,14.0,False,Red Bull Racing,6271.18,2023-11-05 17:45:31.183,1,1.0,False,,False,True
6423.559,VER,1,76.08,14.0,3.0,,,19.631,38.941,17.508,6367.135,6406.076,6423.584,,243.0,298.0,287.0,False,SOFT,15.0,False,Red Bull Racing,6347.479,2023-11-05 17:46:47.482,1,1.0,False,,False,True
6499.967,VER,1,76.408,15.0,3.0,,,19.694,39.078,17.636,6443.278,6482.356,6499.992,,241.0,297.0,285.0,False,SOFT,16.0,False,Red Bull Racing,6423.559,2023-11-05 17:48:03.562,1,1.0,False,,False,True
6576.272,VER,1,76.305,16.0,3.0,,,19.643,38.976,17.686,6519.635,6558.611,6576.297,301.0,244.0,295.0,281.0,False,SOFT,17.0,False,Red Bull Racing,6499.967,2023-11-05 17:49:19.970,1,1.0,False,,False,True
6652.442,VER,1,76.17,17.0,3.0,,,19.691,38.843,17.636,6595.988,6634.831,6652.467,300.0,246.0,297.0,284.0,False,SOFT,18.0,False,Red Bull Racing,6576.272,2023-11-05 17:50:36.275,1,1.0,False,,False,True
6728.783,VER,1,76.341,18.0,3.0,,,19.717,38.977,17.647,6672.184,6711.161,6728.808,299.0,243.0,297.0,,False,SOFT,19.0,False,Red Bull Racing,6652.442,2023-11-05 17:51:52.445,1,1.0,False,,False,True
6804.83,VER,1,76.047,19.0,3.0,,,19.706,38.725,17.616,6748.514,6787.239,6804.855,297.0,242.0,298.0,287.0,False,SOFT,20.0,False,Red Bull Racing,6728.783,2023-11-05 17:53:08.786,1,1.0,False,,False,True
6880.826,VER,1,75.996,20.0,3.0,,,19.636,38.684,17.676,6824.491,6863.175,6880.851,301.0,244.0,298.0,286.0,False,SOFT,21.0,False,Red Bull Racing,6804.83,2023-11-05 17:54:24.833,1,1.0,False,,False,True
6957.033,VER,1,76.207,21.0,3.0,,,19.64,38.911,17.656,6900.491,6939.402,6957.058,295.0,241.0,298.0,284.0,False,SOFT,22.0,False,Red Bull Racing,6880.826,2023-11-05 17:55:40.829,1,1.0,False,,False,True
