Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
44.987,28.6,49.0,995.0,False,39.4,85,3.2
104.986,28.6,50.0,995.2,False,39.3,108,4.0
164.984,28.6,50.0,995.2,False,39.2,87,1.8
224.983,28.6,50.0,995.0,False,39.9,91,3.4
284.982,28.6,50.0,995.0,False,40.0,99,3.0
344.981,28.5,51.0,995.0,False,39.9,137,1.8
404.996,28.5,51.0,995.0,False,39.2,134,2.5
465.01,28.5,49.0,995.0,False,39.2,113,3.5
525.009,28.8,49.0,995.0,False,39.6,97,2.4
585.008,28.8,50.0,995.0,False,39.6,99,3.0
645.023,28.9,45.0,994.9,False,39.6,108,4.0
705.037,29.0,44.0,995.0,False,40.3,111,5.3
765.036,29.0,45.0,994.9,False,40.2,100,5.1
825.035,29.0,46.0,994.9,False,39.9,110,3.5
885.034,29.0,46.0,995.0,False,39.9,132,3.4
945.049,29.0,46.0,994.9,False,40.0,104,3.5
1005.047,29.1,45.0,994.9,False,40.0,106,3.4
1065.062,29.2,46.0,994.9,False,39.6,111,2.4
1125.077,29.1,46.0,994.7,False,39.2,116,3.0
1185.091,29.0,47.0,994.9,False,39.9,100,3.2
1245.121,28.9,47.0,994.7,False,39.9,97,4.0
1305.12,28.7,48.0,994.7,False,39.8,85,3.4
1365.119,28.8,48.0,994.7,False,39.8,126,3.4
1425.118,28.9,47.0,994.7,False,40.2,101,3.9
1485.117,29.0,47.0,994.7,False,39.7,103,3.7
1545.116,29.0,47.0,994.5,False,39.2,102,2.5
1605.115,29.0,48.0,994.7,False,39.4,97,3.0
1665.114,29.0,48.0,994.7,False,39.4,124,3.7
1725.113,29.0,48.0,994.5,False,39.6,98,3.7
1785.127,29.0,48.0,994.5,False,39.8,111,3.2
1845.11,29.2,47.0,994.5,False,39.6,105,4.4
1905.125,29.3,45.0,994.5,False,39.7,94,3.5
1965.124,29.1,46.0,994.5,False,39.5,101,3.4
2025.123,29.0,46.0,994.5,False,39.4,91,2.7
2085.122,29.0,47.0,994.5,False,39.4,89,2.2
2145.136,29.0,46.0,994.5,False,39.6,139,1.0
2205.135,29.0,46.0,994.5,False,40.0,99,2.7
2265.119,29.2,46.0,994.5,False,40.0,102,3.4
2325.133,29.2,46.0,994.5,False,40.0,109,3.0
2385.132,29.2,45.0,994.4,False,40.0,99,2.0
2445.131,29.3,44.0,994.4,False,40.3,102,3.2
2505.13,29.5,44.0,994.4,False,40.3,102,3.2
2565.129,29.6,44.0,994.4,False,40.5,101,4.4
2625.128,29.6,44.0,994.4,False,40.9,111,4.4
2685.127,29.6,44.0,994.4,False,40.4,107,3.4
2745.126,29.5,43.0,994.2,False,40.4,109,4.0
2805.125,29.4,43.0,994.4,False,40.2,106,4.0
2865.139,29.3,43.0,994.2,False,39.7,101,3.2
2925.138,29.2,43.0,994.2,False,39.9,107,3.0
2985.137,29.4,44.0,994.2,False,39.9,102,1.7
3045.136,29.5,44.0,994.2,False,39.8,96,4.3
3105.15,29.5,44.0,994.2,False,39.8,110,3.7
3165.196,29.6,44.0,994.2,False,39.6,76,3.5
3225.179,29.5,44.0,994.0,False,39.9,86,4.3
3285.178,29.5,44.0,994.0,False,40.3,98,4.5
3345.209,29.5,43.0,994.2,False,40.3,100,5.3
3405.208,29.6,43.0,994.2,False,41.0,98,4.0
3465.206,29.7,44.0,994.0,False,40.2,127,1.7
3525.221,29.7,43.0,994.2,False,39.8,92,1.6
3585.22,29.7,43.0,994.0,False,40.2,102,2.2
3645.234,29.6,42.0,994.0,False,41.1,112,3.7
3705.233,29.8,42.0,994.0,False,40.9,132,3.5
3765.232,29.9,42.0,994.0,False,40.8,103,2.9
3825.247,29.9,42.0,994.0,False,40.9,100,2.5
3885.261,29.8,42.0,993.9,False,40.8,109,3.0
3945.276,29.9,42.0,994.0,False,40.8,111,2.2
4005.322,29.9,41.0,994.0,False,40.7,95,2.9
4065.274,29.9,42.0,994.0,False,40.7,99,3.2
4125.273,29.9,41.0,994.0,False,40.7,96,4.0
4185.272,29.9,42.0,993.9,False,40.6,107,4.0
4245.271,30.0,43.0,993.9,False,40.5,100,2.5
4305.269,30.0,43.0,994.0,False,40.6,100,3.9
4365.268,30.0,42.0,994.0,False,40.5,97,3.7
4425.267,30.0,41.0,993.9,False,41.0,102,3.2
4485.266,30.0,40.0,993.9,False,40.5,123,4.1
4545.281,30.0,41.0,993.7,False,41.1,118,3.4
4605.28,30.0,41.0,993.7,False,41.1,102,2.4
4665.279,30.0,41.0,993.7,False,40.3,105,3.5
4725.278,30.0,41.0,993.9,False,40.4,107,3.2
4785.323,30.1,41.0,993.7,False,40.5,114,4.4
4845.385,30.0,41.0,993.7,False,40.7,92,3.4
4905.274,30.0,42.0,993.5,False,40.0,76,3.5
4965.273,30.0,42.0,993.7,False,40.8,82,3.5
5025.272,30.3,41.0,993.7,False,41.5,88,1.1
5085.287,30.4,40.0,993.5,False,41.5,324,1.5
5145.286,30.4,39.0,993.5,False,41.5,85,1.5
5205.285,30.4,39.0,993.5,False,41.3,113,3.4
5265.284,30.4,39.0,993.5,False,41.5,101,2.5
5325.267,30.3,39.0,993.5,False,41.6,103,2.2
5385.281,30.5,38.0,993.5,False,41.5,95,3.2
5445.28,30.4,38.0,993.5,False,41.5,103,1.8
5505.295,30.4,38.0,993.5,False,41.5,72,2.9
5565.278,30.5,39.0,993.2,False,41.8,85,5.0
5625.34,30.3,40.0,993.5,False,41.5,91,6.6
5685.292,30.2,40.0,993.5,False,41.6,106,4.3
5745.291,30.2,40.0,993.5,False,41.6,86,3.5
5805.29,30.1,40.0,993.5,False,41.3,94,2.7
5865.288,30.1,40.0,993.5,False,41.3,343,2.2
5925.287,30.2,39.0,993.5,False,40.9,143,2.4
5985.318,30.2,39.0,993.4,False,41.3,101,2.5
6045.285,30.3,39.0,993.4,False,41.4,102,2.2
6105.284,30.3,39.0,993.4,False,41.4,330,2.5
6165.299,30.4,38.0,993.4,False,42.0,103,1.3
6225.376,30.7,37.0,993.2,False,42.0,93,3.7
6285.39,30.7,37.0,993.4,False,41.6,101,4.5
6345.342,30.5,38.0,993.4,False,41.3,112,4.0
6405.357,30.4,38.0,993.2,False,41.2,104,4.0
6465.356,30.4,39.0,993.2,False,41.0,99,4.0
6525.386,30.4,38.0,993.2,False,41.3,108,4.0
6585.369,30.5,37.0,993.2,False,41.4,93,5.3
6645.384,30.5,37.0,993.2,False,41.4,90,4.5
6705.398,30.5,37.0,993.2,False,41.2,80,5.3
6765.397,30.4,37.0,993.2,False,41.0,92,4.8
6825.412,30.2,38.0,993.2,False,41.0,67,4.0
6885.411,30.1,38.0,993.2,False,41.0,106,3.0
6945.425,30.3,38.0,993.2,False,41.2,93,2.4
7005.424,30.4,37.0,993.0,False,41.0,124,4.1
7065.423,30.6,37.0,993.0,False,41.6,68,3.2
7125.422,30.7,37.0,993.0,False,41.6,91,6.1
7185.437,30.5,38.0,993.2,False,41.8,84,6.0
7245.467,30.5,38.0,993.2,False,41.5,109,4.9
7305.466,30.5,38.0,993.2,False,41.1,97,3.7
7365.48,30.4,39.0,993.2,False,41.3,93,5.0
7425.479,30.5,39.0,993.0,False,41.6,78,4.9
7485.478,30.6,38.0,993.0,False,41.6,73,4.5
7545.477,30.5,38.0,993.0,False,41.5,90,5.0
7605.476,30.4,39.0,993.2,False,41.4,74,4.9
7665.475,30.4,39.0,993.0,False,41.4,85,4.5
7725.49,30.2,39.0,993.0,False,41.2,95,3.4
7785.489,30.3,39.0,993.0,False,41.0,97,1.7
7845.503,30.4,39.0,993.0,False,41.0,96,2.5
7905.518,30.5,39.0,993.0,False,41.4,93,2.5
7965.532,30.7,39.0,992.9,False,41.5,51,1.2
8025.531,30.8,38.0,992.9,False,41.9,97,2.4
8085.53,31.0,38.0,993.0,False,42.2,107,3.7
8145.529,30.9,38.0,993.0,False,42.1,98,4.0
8205.528,30.9,38.0,993.0,False,41.8,105,5.0
8265.527,30.8,39.0,993.0,False,41.7,109,4.6
8325.541,30.6,39.0,993.0,False,40.7,93,3.4
8385.54,30.5,39.0,993.0,False,40.7,134,5.0
8445.539,30.6,39.0,993.0,False,41.3,125,1.7
8505.538,30.8,38.0,993.0,False,41.3,357,1.5
8565.553,30.9,38.0,993.0,False,41.3,84,1.6
8625.552,31.0,38.0,993.0,False,41.7,99,3.2
8685.551,31.0,38.0,992.9,False,41.6,98,3.9
8745.565,30.9,39.0,993.0,False,41.0,81,4.5
8805.58,30.9,39.0,992.9,False,40.8,96,3.2
8865.594,31.0,39.0,992.7,False,40.9,64,3.9
8925.593,31.0,40.0,992.9,False,41.1,56,3.7
8985.608,30.9,40.0,992.7,False,40.9,333,1.2
9045.607,30.9,39.0,992.7,False,41.3,322,1.6
9105.621,30.9,39.0,992.9,False,41.3,26,2.4
9165.62,30.8,39.0,992.7,False,40.8,89,1.7
9225.635,30.7,39.0,992.7,False,40.8,118,2.4
9285.618,30.8,40.0,992.9,False,41.0,105,2.5
9345.633,30.8,40.0,992.9,False,40.5,110,3.2
9405.647,30.8,41.0,992.7,False,40.2,104,3.4
9465.646,30.8,41.0,992.7,False,40.4,110,3.2
9525.692,30.8,41.0,992.7,False,40.4,104,2.7
9585.707,30.8,41.0,992.7,False,40.6,100,2.4
9645.674,30.7,42.0,992.7,False,40.6,102,2.4
9705.673,30.7,41.0,992.7,False,40.3,132,3.5
9765.672,30.6,42.0,992.7,False,39.9,86,3.0
9825.671,30.6,43.0,992.9,False,39.3,108,2.5
9885.67,30.6,42.0,992.7,False,39.0,82,2.9
9945.685,30.6,43.0,992.7,False,39.7,95,4.1
10005.684,30.6,43.0,992.7,False,39.9,76,2.7
10065.683,30.6,43.0,992.5,False,39.7,82,2.4
