Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
51.421,28.0,34.0,989.0,False,50.9,287,1.8
111.436,28.1,32.0,989.0,False,50.9,195,1.2
171.435,28.0,33.0,989.0,False,51.0,334,0.8
231.434,28.1,32.0,989.0,False,51.4,300,2.5
291.448,28.1,32.0,989.0,False,51.4,318,2.5
351.463,28.0,33.0,989.0,False,50.7,98,1.8
411.462,27.9,34.0,989.0,False,50.5,265,1.1
471.476,27.9,33.0,989.0,False,49.2,281,2.4
531.475,27.9,34.0,989.0,False,49.2,190,2.0
591.474,27.8,35.0,989.0,False,49.2,116,1.1
651.504,27.7,34.0,988.9,False,49.2,152,0.6
711.503,27.7,34.0,989.0,False,51.3,264,1.2
771.502,27.7,33.0,989.0,False,51.3,306,2.5
831.501,27.8,33.0,989.0,False,50.5,353,1.2
891.5,28.0,33.0,989.0,False,50.3,35,1.2
951.499,28.1,33.0,988.9,False,50.5,156,1.0
1011.498,28.1,33.0,989.0,False,50.7,144,1.7
1071.497,28.0,33.0,988.9,False,50.7,169,0.8
1131.511,28.2,32.0,989.0,False,50.7,211,0.8
1191.495,28.2,33.0,989.0,False,50.5,2,1.5
1251.494,28.0,32.0,989.0,False,50.3,114,1.1
1311.508,28.0,32.0,988.9,False,50.1,158,1.5
1371.507,28.0,34.0,988.7,False,50.0,59,0.8
1431.506,28.0,33.0,988.9,False,50.1,110,1.1
1491.521,28.1,34.0,988.9,False,50.0,59,1.2
1551.504,28.1,33.0,988.9,False,50.0,212,1.7
1611.503,28.2,32.0,988.9,False,50.0,75,1.6
1671.502,28.3,32.0,988.9,False,48.6,188,2.0
1731.501,28.3,33.0,988.9,False,49.1,225,1.6
1791.515,28.3,34.0,988.7,False,49.2,257,1.7
1851.514,28.3,34.0,988.7,False,49.9,60,1.3
1911.544,28.3,33.0,988.7,False,49.7,138,1.1
1971.559,28.2,34.0,988.7,False,49.7,193,1.0
2031.558,28.2,34.0,988.7,False,49.5,285,1.0
2091.557,28.1,34.0,988.7,False,49.5,182,0.8
2151.556,28.3,33.0,988.7,False,48.4,190,1.3
2211.57,28.3,34.0,988.7,False,48.3,219,1.6
2271.6,28.3,33.0,988.9,False,49.1,90,2.0
2331.615,28.3,34.0,988.9,False,49.1,203,1.1
