Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3820.107,VER,1,83.935,1.0,1.0,,,,32.084,23.926,,3796.243,3820.243,256.0,261.0,276.0,275.0,False,MEDIUM,1.0,True,Red Bull Racing,3735.963,2023-06-04 13:03:15.970,1,1.0,False,,False,False
3900.509,VER,1,80.402,2.0,1.0,,,24.186,32.088,24.128,3844.338,3876.426,3900.554,252.0,257.0,276.0,295.0,True,MEDIUM,2.0,True,Red Bull Racing,3820.107,2023-06-04 13:04:40.114,1,1.0,False,,False,True
3981.008,VER,1,80.499,3.0,1.0,,,24.167,32.191,24.141,3924.721,3956.912,3981.053,249.0,256.0,276.0,297.0,False,MEDIUM,3.0,True,Red Bull Racing,3900.509,2023-06-04 13:06:00.516,1,1.0,False,,False,True
4061.354,VER,1,80.346,4.0,1.0,,,24.022,32.159,24.165,4005.075,4037.234,4061.399,255.0,256.0,276.0,300.0,True,MEDIUM,4.0,True,Red Bull Racing,3981.008,2023-06-04 13:07:21.015,1,1.0,False,,False,True
4141.637,VER,1,80.283,5.0,1.0,,,24.034,32.213,24.036,4085.433,4117.646,4141.682,254.0,256.0,277.0,301.0,True,MEDIUM,5.0,True,Red Bull Racing,4061.354,2023-06-04 13:08:41.361,1,1.0,False,,False,True
4222.039,VER,1,80.402,6.0,1.0,,,24.009,32.178,24.215,4165.691,4197.869,4222.084,255.0,253.0,276.0,,False,MEDIUM,6.0,True,Red Bull Racing,4141.637,2023-06-04 13:10:01.644,1,1.0,False,,False,True
4302.515,VER,1,80.476,7.0,1.0,,,24.092,32.224,24.16,4246.176,4278.4,4302.56,258.0,259.0,278.0,,False,MEDIUM,7.0,True,Red Bull Racing,4222.039,2023-06-04 13:11:22.046,1,1.0,False,,False,True
4382.409,VER,1,79.894,8.0,1.0,,,23.827,31.98,24.087,4326.387,4358.367,4382.454,256.0,264.0,276.0,,True,MEDIUM,8.0,True,Red Bull Racing,4302.515,2023-06-04 13:12:42.522,1,1.0,False,,False,True
4462.691,VER,1,80.282,9.0,1.0,,,23.888,32.18,24.214,4406.342,4438.522,4462.736,259.0,264.0,276.0,,False,MEDIUM,9.0,True,Red Bull Racing,4382.409,2023-06-04 13:14:02.416,1,1.0,False,,False,True
4543.025,VER,1,80.334,10.0,1.0,,,23.937,32.197,24.2,4486.673,4518.87,4543.07,261.0,265.0,277.0,302.0,False,MEDIUM,10.0,True,Red Bull Racing,4462.691,2023-06-04 13:15:22.698,1,1.0,False,,False,True
4623.545,VER,1,80.52,11.0,1.0,,,24.003,32.32,24.197,4567.073,4599.393,4623.59,258.0,263.0,277.0,,False,MEDIUM,11.0,True,Red Bull Racing,4543.025,2023-06-04 13:16:43.032,1,1.0,False,,False,True
