Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3834.765,VER,1,111.307,1.0,1.0,,,,31.809,46.739,,3788.081,3834.871,196.0,243.0,195.0,100.0,False,INTERMEDIATE,1.0,True,Red Bull Racing,3723.225,2022-04-24 13:03:03.238,124,1.0,False,,False,False
3980.76,VER,1,145.995,2.0,1.0,,,54.085,47.41,44.5,3888.891,3936.301,3980.801,171.0,145.0,194.0,133.0,True,INTERMEDIATE,2.0,True,Red Bull Racing,3834.765,2022-04-24 13:04:54.778,4,1.0,False,,False,False
4117.26,VER,1,136.5,3.0,1.0,,,45.833,46.168,44.499,4026.634,4072.802,4117.301,,160.0,199.0,164.0,True,INTERMEDIATE,3.0,True,Red Bull Racing,3980.76,2022-04-24 13:07:20.773,4,1.0,False,,False,False
4264.687,VER,1,147.427,4.0,1.0,,,42.546,48.335,56.546,4159.847,4208.182,4264.728,176.0,90.0,264.0,101.0,False,INTERMEDIATE,4.0,True,Red Bull Racing,4117.26,2022-04-24 13:09:37.273,41,1.0,False,,False,False
4356.137,VER,1,91.45,5.0,1.0,,,29.619,30.801,31.03,4294.347,4325.148,4356.178,198.0,246.0,265.0,273.0,True,INTERMEDIATE,5.0,True,Red Bull Racing,4264.687,2022-04-24 13:12:04.700,1,1.0,False,,False,True
4446.581,VER,1,90.444,6.0,1.0,,,28.916,30.794,30.734,4385.094,4415.888,4446.622,202.0,245.0,264.0,259.0,True,INTERMEDIATE,6.0,True,Red Bull Racing,4356.137,2022-04-24 13:13:36.150,1,1.0,False,,False,True
4536.7,VER,1,90.119,7.0,1.0,,,28.78,30.578,30.761,4475.402,4505.98,4536.741,203.0,245.0,265.0,274.0,True,INTERMEDIATE,7.0,True,Red Bull Racing,4446.581,2022-04-24 13:15:06.594,1,1.0,False,,False,True
4626.877,VER,1,90.177,8.0,1.0,,,28.711,30.861,30.605,4565.452,4596.313,4626.918,,245.0,266.0,274.0,False,INTERMEDIATE,8.0,True,Red Bull Racing,4536.7,2022-04-24 13:16:36.713,1,1.0,False,,False,True
4716.794,VER,1,89.917,9.0,1.0,,,28.558,30.752,30.607,4655.476,4686.228,4716.835,204.0,246.0,266.0,279.0,True,INTERMEDIATE,9.0,True,Red Bull Racing,4626.877,2022-04-24 13:18:06.890,1,1.0,False,,False,True
4807.145,VER,1,90.351,10.0,1.0,,,28.502,30.986,30.863,4745.337,4776.323,4807.186,205.0,245.0,264.0,278.0,False,INTERMEDIATE,10.0,True,Red Bull Racing,4716.794,2022-04-24 13:19:36.807,1,1.0,False,,False,True
4897.484,VER,1,90.339,11.0,1.0,,,28.559,31.02,30.76,4835.745,4866.765,4897.525,,245.0,264.0,277.0,False,INTERMEDIATE,11.0,True,Red Bull Racing,4807.145,2022-04-24 13:21:07.158,1,1.0,False,,False,True
4988.453,VER,1,90.969,12.0,1.0,,,28.74,31.237,30.992,4926.265,4957.502,4988.494,202.0,245.0,265.0,280.0,False,INTERMEDIATE,12.0,True,Red Bull Racing,4897.484,2022-04-24 13:22:37.497,1,1.0,False,,False,True
5079.778,VER,1,91.325,13.0,1.0,,,28.837,31.266,31.222,5017.331,5048.597,5079.819,,245.0,265.0,272.0,False,INTERMEDIATE,13.0,True,Red Bull Racing,4988.453,2022-04-24 13:24:08.466,1,1.0,False,,False,True
5171.667,VER,1,91.889,14.0,1.0,,,28.845,31.514,31.53,5108.664,5140.178,5171.708,203.0,242.0,265.0,276.0,False,INTERMEDIATE,14.0,True,Red Bull Racing,5079.778,2022-04-24 13:25:39.791,1,1.0,False,,False,True
5263.706,VER,1,92.039,15.0,1.0,,,28.888,31.641,31.51,5200.596,5232.237,5263.747,199.0,242.0,265.0,274.0,False,INTERMEDIATE,15.0,True,Red Bull Racing,5171.667,2022-04-24 13:27:11.680,1,1.0,False,,False,True
5355.778,VER,1,92.072,16.0,1.0,,,28.982,31.717,31.373,5292.729,5324.446,5355.819,201.0,242.0,266.0,278.0,False,INTERMEDIATE,16.0,True,Red Bull Racing,5263.706,2022-04-24 13:28:43.719,1,1.0,False,,False,True
5447.857,VER,1,92.079,17.0,1.0,,,29.012,31.685,31.382,5384.831,5416.516,5447.898,191.0,244.0,266.0,275.0,False,INTERMEDIATE,17.0,True,Red Bull Racing,5355.778,2022-04-24 13:30:15.791,1,1.0,False,,False,True
5539.297,VER,1,91.44,18.0,1.0,,,28.901,31.523,31.016,5476.799,5508.322,5539.338,199.0,245.0,267.0,279.0,False,INTERMEDIATE,18.0,True,Red Bull Racing,5447.857,2022-04-24 13:31:47.870,1,1.0,False,,False,True
5634.565,VER,1,95.268,19.0,1.0,,5630.145,28.695,31.325,35.248,5568.033,5599.358,5634.606,200.0,245.0,,281.0,False,INTERMEDIATE,19.0,True,Red Bull Racing,5539.297,2022-04-24 13:33:19.310,1,1.0,False,,False,False
5749.303,VER,1,114.738,20.0,2.0,5660.253,,54.051,30.671,30.016,5688.657,5719.328,5749.344,202.0,250.0,270.0,278.0,False,MEDIUM,1.0,True,Red Bull Racing,5634.565,2022-04-24 13:34:54.578,1,1.0,False,,False,False
