Time,Driver,DriverNumber,LapTime,LapNumber,Stint,PitOutTime,PitInTime,Sector1Time,Sector2Time,Sector3Time,Sector1SessionTime,Sector2SessionTime,Sector3SessionTime,SpeedI1,SpeedI2,SpeedFL,SpeedST,IsPersonalBest,Compound,TyreLife,FreshTyre,Team,LapStartTime,LapStartDate,TrackStatus,Position,Deleted,DeletedReason,FastF1Generated,IsAccurate
3812.254,VER,1,85.253,1.0,1.0,,,,32.168,21.194,,3791.139,3812.348,282.0,276.0,243.0,309.0,False,SOFT,4.0,False,Red Bull Racing,3726.736,2022-10-30 20:03:06.747,1,1.0,False,,False,False
3895.501,VER,1,83.247,2.0,1.0,,,29.506,32.501,21.24,3841.775,3874.276,3895.516,277.0,278.0,243.0,323.0,True,SOFT,5.0,False,Red Bull Racing,3812.254,2022-10-30 20:04:32.265,1,1.0,False,,False,True
3978.58,VER,1,83.079,3.0,1.0,,,29.441,32.347,21.291,3924.957,3957.304,3978.595,274.0,276.0,243.0,,True,SOFT,6.0,False,Red Bull Racing,3895.501,2022-10-30 20:05:55.512,1,1.0,False,,False,True
4062.146,VER,1,83.566,4.0,1.0,,,29.61,32.502,21.454,4008.205,4040.707,4062.161,277.0,275.0,243.0,324.0,False,SOFT,7.0,False,Red Bull Racing,3978.58,2022-10-30 20:07:18.591,1,1.0,False,,False,True
4145.372,VER,1,83.226,5.0,1.0,,,29.522,32.386,21.318,4091.683,4124.069,4145.387,281.0,277.0,243.0,,False,SOFT,8.0,False,Red Bull Racing,4062.146,2022-10-30 20:08:42.157,1,1.0,False,,False,True
4228.666,VER,1,83.294,6.0,1.0,,,29.673,32.209,21.412,4175.06,4207.269,4228.681,280.0,276.0,242.0,316.0,False,SOFT,9.0,False,Red Bull Racing,4145.372,2022-10-30 20:10:05.383,1,1.0,False,,False,True
4311.781,VER,1,83.115,7.0,1.0,,,29.521,32.183,21.411,4258.202,4290.385,4311.796,281.0,276.0,242.0,323.0,False,SOFT,10.0,False,Red Bull Racing,4228.666,2022-10-30 20:11:28.677,1,1.0,False,,False,True
4395.073,VER,1,83.292,8.0,1.0,,,29.577,32.221,21.494,4341.373,4373.594,4395.088,,276.0,242.0,321.0,False,SOFT,11.0,False,Red Bull Racing,4311.781,2022-10-30 20:12:51.792,1,1.0,False,,False,True
4478.319,VER,1,83.246,9.0,1.0,,,29.558,32.243,21.445,4424.646,4456.889,4478.334,,275.0,242.0,322.0,False,SOFT,12.0,False,Red Bull Racing,4395.073,2022-10-30 20:14:15.084,1,1.0,False,,False,True
4561.576,VER,1,83.257,10.0,1.0,,,29.483,32.321,21.453,4507.817,4540.138,4561.591,280.0,276.0,242.0,323.0,False,SOFT,13.0,False,Red Bull Racing,4478.319,2022-10-30 20:15:38.330,1,1.0,False,,False,True
4644.74,VER,1,83.164,11.0,1.0,,,29.547,32.138,21.479,4591.138,4623.276,4644.755,278.0,277.0,243.0,,False,SOFT,14.0,False,Red Bull Racing,4561.576,2022-10-30 20:17:01.587,1,1.0,False,,False,True
4727.816,VER,1,83.076,12.0,1.0,,,29.488,32.113,21.475,4674.243,4706.356,4727.831,280.0,278.0,243.0,321.0,True,SOFT,15.0,False,Red Bull Racing,4644.74,2022-10-30 20:18:24.751,1,1.0,False,,False,True
4810.925,VER,1,83.109,13.0,1.0,,,29.517,32.163,21.429,4757.348,4789.511,4810.94,,278.0,243.0,322.0,False,SOFT,16.0,False,Red Bull Racing,4727.816,2022-10-30 20:19:47.827,1,1.0,False,,False,True
4893.981,VER,1,83.056,14.0,1.0,,,29.453,32.166,21.437,4840.393,4872.559,4893.996,279.0,278.0,243.0,323.0,True,SOFT,17.0,False,Red Bull Racing,4810.925,2022-10-30 20:21:10.936,1,1.0,False,,False,True
4976.952,VER,1,82.971,15.0,1.0,,,29.447,32.05,21.474,4923.443,4955.493,4976.967,281.0,278.0,243.0,324.0,True,SOFT,18.0,False,Red Bull Racing,4893.981,2022-10-30 20:22:33.992,1,1.0,False,,False,True
5060.028,VER,1,83.076,16.0,1.0,,,29.449,32.115,21.512,5006.416,5038.531,5060.043,285.0,278.0,242.0,323.0,False,SOFT,19.0,False,Red Bull Racing,4976.952,2022-10-30 20:23:56.963,1,1.0,False,,False,True
5143.189,VER,1,83.161,17.0,1.0,,,29.448,32.161,21.552,5089.491,5121.652,5143.204,,279.0,243.0,,False,SOFT,20.0,False,Red Bull Racing,5060.028,2022-10-30 20:25:20.039,1,1.0,False,,False,True
5226.477,VER,1,83.288,18.0,1.0,,,29.496,32.16,21.632,5172.7,5204.86,5226.492,281.0,278.0,243.0,324.0,False,SOFT,21.0,False,Red Bull Racing,5143.189,2022-10-30 20:26:43.200,1,1.0,False,,False,True
5309.909,VER,1,83.432,19.0,1.0,,,29.391,32.36,21.681,5255.883,5288.243,5309.924,280.0,278.0,243.0,323.0,False,SOFT,22.0,False,Red Bull Racing,5226.477,2022-10-30 20:28:06.488,1,1.0,False,,False,True
5393.583,VER,1,83.674,20.0,1.0,,,29.501,32.388,21.785,5339.425,5371.813,5393.598,282.0,278.0,243.0,324.0,False,SOFT,23.0,False,Red Bull Racing,5309.909,2022-10-30 20:29:29.920,1,1.0,False,,False,True
