Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
49.81,19.1,55.0,1001.9,False,30.9,227,1.2
109.812,19.0,55.0,1001.9,False,30.6,293,1.6
169.811,19.0,55.0,1001.9,False,30.6,213,1.2
229.811,18.9,55.0,1001.9,False,30.0,206,1.2
289.809,19.0,56.0,1002.0,False,29.9,273,1.2
349.81,19.0,56.0,1001.9,False,29.9,239,1.6
409.811,18.7,58.0,1002.0,False,29.0,0,1.2
469.811,18.7,58.0,1001.9,False,28.8,39,0.8
529.811,18.5,59.0,1002.0,False,28.7,258,1.5
589.809,18.3,60.0,1002.0,True,28.5,272,1.5
649.811,18.3,61.0,1002.0,True,28.5,237,0.8
709.81,18.4,62.0,1002.0,True,28.2,239,1.7
769.811,18.4,61.0,1002.0,True,28.2,240,2.2
829.81,18.3,62.0,1002.0,False,28.3,209,2.7
889.828,18.3,62.0,1002.0,False,28.1,254,2.2
949.825,18.4,62.0,1002.0,False,27.4,277,2.0
1009.824,18.4,61.0,1002.0,False,27.9,264,1.1
1069.842,18.4,62.0,1002.0,True,27.9,255,1.2
1129.858,18.4,62.0,1002.0,True,27.8,264,1.2
1189.865,18.4,61.0,1002.0,False,27.8,317,1.2
1249.857,18.4,61.0,1002.0,False,27.8,89,0.6
1309.862,18.4,60.0,1002.0,False,27.8,250,1.0
1369.864,18.5,59.0,1001.9,True,27.8,221,1.2
1429.856,18.6,60.0,1002.0,True,27.8,172,2.7
1489.845,18.6,59.0,1002.0,False,28.1,259,1.1
1549.857,18.7,58.0,1002.0,False,28.1,268,1.2
1609.857,18.7,59.0,1002.0,False,28.2,243,1.0
1669.858,18.6,57.0,1002.0,False,28.3,216,1.6
1729.88,18.7,56.0,1002.0,False,28.1,232,2.7
1789.904,18.7,55.0,1002.0,False,28.1,226,2.2
1849.906,18.7,55.0,1002.0,False,28.2,259,1.5
1909.921,18.8,56.0,1002.2,False,28.2,275,2.7
1969.92,18.9,55.0,1002.0,False,28.4,155,1.6
2029.94,19.0,56.0,1002.2,False,29.2,91,1.5
2089.94,19.0,59.0,1002.0,False,29.1,89,1.8
2149.951,18.7,61.0,1002.2,False,28.8,187,2.4
2209.937,18.5,63.0,1002.2,False,28.8,140,2.5
2269.936,18.4,64.0,1002.2,False,28.0,87,1.7
2329.94,18.1,64.0,1002.2,False,28.0,119,1.0
2389.936,17.8,64.0,1002.2,False,28.0,119,1.0
2449.976,17.7,64.0,1002.2,True,28.2,187,1.7
2509.937,17.8,64.0,1002.2,False,28.7,102,1.7
2569.937,17.7,65.0,1002.2,False,28.6,68,0.6
2629.938,17.9,63.0,1002.2,False,28.6,105,1.7
2689.945,17.9,64.0,1002.2,False,27.3,104,3.0
2749.938,17.8,65.0,1002.0,False,27.5,129,2.0
2809.935,17.8,65.0,1002.2,False,27.5,127,2.5
2869.961,17.7,65.0,1002.2,False,27.7,344,1.7
2929.955,17.7,64.0,1002.4,False,27.4,270,1.2
2989.968,17.6,64.0,1002.4,False,27.4,270,1.2
3049.979,17.6,64.0,1002.4,False,27.4,253,1.7
3109.989,17.6,63.0,1002.2,False,27.5,142,1.7
3170.022,17.5,64.0,1002.4,False,27.5,208,1.2
3230.03,17.5,62.0,1002.2,False,27.8,200,2.2
3290.043,17.5,64.0,1002.5,False,28.0,219,2.2
3350.047,17.6,63.0,1002.2,False,28.0,203,1.1
3410.049,17.5,63.0,1002.4,False,28.0,207,2.7
3470.049,17.7,64.0,1002.2,False,27.9,266,1.2
3530.064,17.7,63.0,1002.2,False,27.5,206,0.8
3590.062,17.8,62.0,1002.2,False,27.6,141,1.1
3650.07,17.7,63.0,1002.2,False,27.8,205,1.2
3710.069,17.7,63.0,1002.2,False,28.4,79,1.7
3770.107,17.7,63.0,1002.2,False,28.0,98,3.4
3830.102,17.7,64.0,1002.2,False,28.0,80,3.9
3890.09,17.6,65.0,1002.2,False,28.1,35,2.7
3950.094,17.7,65.0,1002.2,False,28.1,236,1.5
4010.087,17.9,64.0,1002.4,False,28.6,269,0.6
4070.085,17.8,64.0,1002.2,False,28.6,149,1.2
4130.089,17.9,64.0,1002.5,False,28.9,245,1.5
4190.104,17.9,63.0,1002.4,False,30.1,173,1.0
4250.093,18.0,62.0,1002.5,False,30.4,10,1.8
4310.083,17.9,62.0,1002.4,False,30.3,153,2.2
4370.097,17.8,63.0,1002.5,False,30.1,289,0.8
4430.091,17.8,62.0,1002.4,False,30.0,319,1.1
4490.106,17.8,62.0,1002.5,False,29.9,189,1.0
4550.149,17.7,62.0,1002.5,False,29.8,256,1.3
4610.099,17.7,62.0,1002.5,False,30.0,24,1.2
4670.084,17.6,62.0,1002.4,False,30.0,243,1.2
4730.083,17.8,63.0,1002.5,False,29.7,312,2.0
4790.103,17.8,62.0,1002.5,False,29.6,73,2.5
4850.106,17.9,62.0,1002.5,False,29.6,93,1.7
4910.086,17.8,63.0,1002.4,False,29.4,126,1.7
4970.098,17.8,63.0,1002.4,False,29.6,115,0.8
5030.09,17.7,63.0,1002.5,False,29.4,342,2.2
5090.098,17.6,63.0,1002.5,False,29.5,173,1.7
5150.105,17.7,64.0,1002.5,False,29.5,94,1.6
5210.082,17.6,64.0,1002.4,False,29.5,106,1.8
5270.102,17.7,64.0,1002.5,False,29.5,157,2.5
5330.102,17.7,64.0,1002.5,False,29.8,116,1.7
5390.1,17.6,63.0,1002.4,False,30.1,101,2.5
5450.113,17.6,64.0,1002.4,False,30.7,81,2.2
5510.109,17.6,64.0,1002.5,False,30.7,109,1.2
5570.123,17.5,64.0,1002.5,False,30.5,206,1.2
5630.135,17.6,64.0,1002.5,False,30.2,163,1.1
5690.15,17.7,63.0,1002.4,False,30.4,93,1.5
5750.145,17.6,62.0,1002.5,False,30.6,22,2.2
5810.155,17.6,61.0,1002.5,False,30.4,0,1.8
5870.171,17.6,62.0,1002.5,False,30.2,242,2.5
5930.201,17.6,62.0,1002.5,False,30.2,178,1.3
5990.187,17.7,62.0,1002.5,False,30.4,247,0.8
6050.193,17.9,61.0,1002.5,False,30.6,137,0.8
6110.185,18.0,61.0,1002.5,False,30.7,0,1.0
6170.232,18.0,60.0,1002.5,False,30.7,250,0.6
6230.214,18.1,59.0,1002.5,False,30.8,65,0.8
6290.234,18.1,59.0,1002.5,False,31.4,86,2.4
6350.235,18.2,59.0,1002.5,False,31.5,94,1.7
6410.251,18.2,59.0,1002.5,False,31.4,94,2.4
6470.271,18.3,60.0,1002.5,False,31.4,45,1.2
6530.285,18.3,60.0,1002.5,False,31.4,92,1.6
6590.281,18.4,60.0,1002.5,False,30.6,121,1.5
6650.279,18.3,60.0,1002.5,False,30.3,28,1.2
6710.28,18.2,61.0,1002.5,False,30.1,102,0.8
6770.299,18.1,60.0,1002.5,False,30.1,43,1.5
6830.312,18.2,60.0,1002.5,False,30.2,125,1.6
6890.31,18.3,59.0,1002.5,False,30.8,180,1.0
6950.312,18.3,59.0,1002.5,False,31.2,271,0.6
7010.314,18.4,58.0,1002.5,False,32.4,277,0.6
7070.314,18.5,58.0,1002.5,False,32.6,305,1.1
7130.312,18.7,58.0,1002.5,False,32.7,155,1.1
7190.313,18.7,57.0,1002.5,False,32.8,93,0.8
7250.31,18.7,56.0,1002.4,False,33.1,43,0.6
7310.311,18.7,57.0,1002.5,False,33.1,101,1.2
7370.311,18.7,55.0,1002.5,False,33.5,303,0.6
7430.31,18.7,55.0,1002.5,False,33.5,122,2.0
7490.322,18.6,55.0,1002.4,False,33.3,103,1.5
7550.322,18.6,56.0,1002.5,False,33.3,344,1.1
7610.313,18.5,55.0,1002.5,False,33.5,0,1.7
7670.314,18.4,55.0,1002.5,False,33.5,29,0.4
7730.312,18.3,56.0,1002.5,False,32.9,34,1.5
7790.314,18.4,56.0,1002.4,False,32.2,52,1.8
7850.313,18.4,57.0,1002.5,False,32.2,118,0.8
7910.314,18.3,57.0,1002.5,False,31.8,162,0.6
7970.312,18.4,57.0,1002.4,False,31.9,29,1.6
8030.324,18.4,57.0,1002.4,False,32.1,251,1.8
8090.315,18.4,55.0,1002.4,False,32.3,250,1.5
8150.312,18.4,56.0,1002.5,False,32.1,255,1.5
8210.324,18.4,54.0,1002.5,False,32.1,95,0.6
8270.358,18.4,54.0,1002.4,False,32.0,54,1.2
8330.33,18.4,56.0,1002.5,False,31.6,104,1.8
8390.33,18.4,56.0,1002.5,False,32.0,239,1.7
8450.329,18.6,56.0,1002.4,False,32.4,197,1.3
8510.327,18.7,55.0,1002.5,False,32.3,140,2.0
8570.353,18.7,55.0,1002.4,False,32.3,124,0.8
8630.375,18.7,56.0,1002.5,False,31.9,244,0.8
8690.376,18.7,55.0,1002.4,False,31.8,258,1.3
8750.375,18.7,55.0,1002.4,False,31.7,239,2.0
8810.404,18.7,56.0,1002.4,False,31.6,151,1.0
8870.411,18.7,55.0,1002.5,False,31.5,184,1.0
8930.406,18.7,55.0,1002.5,False,31.5,69,1.0
8990.406,18.6,56.0,1002.4,False,31.3,85,2.0
9050.406,18.8,57.0,1002.5,False,31.2,52,1.2
9110.407,18.9,56.0,1002.4,False,31.2,252,1.3
9170.415,18.9,54.0,1002.4,False,31.4,299,1.6
9230.41,18.9,55.0,1002.4,False,32.0,0,1.1
9290.405,19.0,56.0,1002.2,False,32.0,263,0.8
9350.422,18.9,56.0,1002.5,False,32.3,0,1.6
9410.44,19.0,56.0,1002.4,False,33.1,232,0.4
9470.445,19.1,54.0,1002.4,False,33.9,0,0.8
9530.439,19.2,53.0,1002.4,False,34.1,242,0.8
9590.455,19.2,54.0,1002.4,False,34.0,193,0.8
9650.441,19.2,55.0,1002.5,False,32.9,249,1.8
9710.439,19.2,55.0,1002.4,False,32.8,74,1.6
9770.441,19.0,55.0,1002.5,False,32.3,101,3.5
9830.439,18.9,57.0,1002.4,False,32.3,71,1.0
9890.439,18.9,58.0,1002.4,False,32.5,209,1.6
9950.439,18.8,57.0,1002.4,False,32.7,74,1.0
10010.442,18.9,57.0,1002.5,False,32.1,111,1.5
10070.45,18.9,58.0,1002.5,False,31.6,254,1.7
10130.441,19.0,57.0,1002.5,False,31.4,253,1.2
10190.454,18.8,57.0,1002.5,False,31.4,218,1.8
10250.455,18.6,58.0,1002.5,False,31.1,229,1.7
10310.444,18.6,58.0,1002.5,False,31.0,282,0.6
10370.447,18.5,58.0,1002.4,False,30.7,70,0.8
10430.441,18.6,58.0,1002.5,False,30.6,242,0.6
10490.446,18.6,58.0,1002.5,False,30.2,170,0.8
10550.439,18.6,59.0,1002.5,False,30.1,43,0.8
10610.441,18.5,58.0,1002.5,False,30.1,273,1.1
10670.442,18.5,59.0,1002.5,False,30.3,100,1.0
10730.44,18.4,59.0,1002.5,False,30.3,106,1.7
10790.453,18.3,59.0,1002.5,False,30.1,151,0.0
10850.454,18.2,60.0,1002.5,False,29.9,145,0.6
10910.457,18.2,60.0,1002.5,False,29.9,36,1.7
10970.454,18.1,60.0,1002.5,False,29.8,98,1.7
11030.455,18.1,61.0,1002.5,False,29.6,34,1.7
11090.455,18.1,61.0,1002.5,False,29.5,103,1.7
11150.47,18.1,62.0,1002.5,False,29.5,0,2.0
11210.474,18.1,62.0,1002.5,False,29.7,105,0.8
11270.474,18.1,62.0,1002.5,False,29.7,86,1.7
11330.477,18.1,62.0,1002.5,False,29.4,95,1.5
11390.486,18.1,62.0,1002.5,False,29.4,100,2.7
11450.491,18.1,63.0,1002.5,False,29.4,344,2.0
11510.501,18.1,63.0,1002.5,False,29.1,155,1.2
11570.531,18.0,63.0,1002.7,False,28.9,196,1.2
11630.531,17.9,63.0,1002.5,False,28.7,104,1.1
11690.532,17.9,61.0,1002.5,False,28.5,97,1.3
11750.531,17.8,61.0,1002.5,False,28.5,142,1.7
11810.551,17.8,61.0,1002.7,False,28.5,182,1.2
11870.534,17.7,61.0,1002.7,False,28.3,0,1.7
11930.53,17.7,61.0,1002.5,False,28.3,131,0.6
11990.523,17.7,61.0,1002.7,False,28.2,87,1.5
12050.533,17.8,61.0,1002.7,False,28.2,162,1.8
12110.643,17.8,60.0,1002.7,False,28.1,186,0.6
12170.536,17.7,60.0,1002.7,False,28.0,12,1.1
