Time,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
27.403,20.8,48.0,971.4,False,34.1,88,1.2
87.404,20.8,47.0,971.2,False,34.6,340,0.8
147.404,20.7,47.0,971.2,False,34.7,327,2.2
207.406,20.7,48.0,971.2,False,34.7,299,2.5
267.41,20.7,46.0,971.4,False,35.2,308,1.7
327.399,20.8,46.0,971.4,False,35.7,320,2.5
387.405,20.9,44.0,971.4,False,35.7,290,1.3
447.405,21.0,44.0,971.2,False,35.7,344,1.7
507.411,21.0,43.0,971.4,False,35.7,329,1.2
567.405,21.0,42.0,971.4,False,35.8,0,1.6
627.405,20.9,43.0,971.4,False,35.4,147,0.5
687.406,20.9,43.0,971.2,False,35.4,0,0.8
747.412,21.1,44.0,971.2,False,36.0,332,1.3
807.405,21.1,45.0,971.2,False,36.1,288,2.2
867.407,21.0,47.0,971.2,False,36.1,313,1.1
927.408,21.1,45.0,971.2,False,36.0,316,1.5
987.443,21.2,41.0,971.2,False,36.0,282,2.0
1047.396,21.1,41.0,971.4,False,35.9,325,1.2
1107.406,21.2,41.0,971.2,False,35.9,218,1.2
1167.418,21.2,41.0,971.2,False,36.3,179,1.7
1227.406,21.1,40.0,971.4,False,36.6,164,1.3
1287.413,21.0,41.0,971.4,False,36.4,167,1.3
1347.401,21.0,40.0,971.2,False,36.0,194,1.2
1407.407,21.0,41.0,971.4,False,35.9,193,1.8
1467.406,21.2,41.0,971.2,False,35.9,317,1.5
1527.405,21.3,40.0,971.2,False,37.0,299,1.6
1587.407,21.4,39.0,971.2,False,37.0,318,2.4
1647.407,21.4,38.0,971.2,False,36.6,340,1.6
1707.409,21.5,38.0,971.2,False,36.3,247,1.5
1767.408,21.5,39.0,971.2,False,35.7,177,1.3
1827.407,21.5,39.0,971.2,False,35.7,91,1.6
1887.408,21.5,39.0,971.2,False,36.0,148,0.8
1947.415,21.4,39.0,971.2,False,36.0,196,1.2
2007.412,21.5,40.0,971.4,False,36.0,355,1.2
2067.427,21.6,41.0,971.2,False,35.7,291,0.8
2127.434,21.5,41.0,971.2,False,35.2,359,1.3
2187.458,21.4,41.0,971.2,False,34.9,0,0.5
2247.471,21.3,42.0,971.2,False,35.0,185,0.6
2307.487,21.3,43.0,971.2,False,35.7,270,1.7
2367.503,21.3,42.0,971.2,False,36.1,256,1.0
2427.501,21.4,43.0,971.2,False,36.1,326,1.1
2487.516,21.5,42.0,971.2,False,36.3,331,1.7
2547.532,21.6,42.0,971.2,False,36.2,329,1.2
2607.533,21.6,42.0,971.2,False,35.8,334,1.6
2667.533,21.6,42.0,971.0,False,35.8,331,2.7
2727.547,21.4,42.0,971.2,False,36.0,293,3.0
2787.532,21.4,43.0,971.2,False,35.8,304,1.8
2847.545,21.5,43.0,971.2,False,35.9,336,2.0
2907.532,21.3,42.0,971.0,False,36.2,319,2.5
2967.534,21.2,42.0,971.2,False,35.8,323,2.7
3027.535,21.3,42.0,971.0,False,35.8,340,2.4
3087.549,21.6,41.0,971.0,False,36.1,339,2.5
3147.536,21.6,41.0,971.2,False,36.1,327,1.7
3207.534,21.5,41.0,971.0,False,36.1,327,2.5
3267.533,21.5,42.0,971.2,False,35.7,327,1.6
3327.535,21.5,41.0,971.2,False,36.1,317,1.8
3387.537,21.6,41.0,971.0,False,36.3,7,1.6
